"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Spata33",0.00944392172450172,0.14246246076406,0.132,0.044,1,"7","Spata33"
"Satb11",0.00946285978542998,0.124102895190189,0.184,0.071,1,"7","Satb1"
"Rilpl11",0.00959036846521093,0.380643538938482,0.5,0.342,1,"7","Rilpl1"
"Gstt11",0.00959379976142486,0.152200501365148,0.184,0.072,1,"7","Gstt1"
"Ccdc102a2",0.00960519849973389,0.283076216904707,0.474,0.288,1,"7","Ccdc102a"
"Snx61",0.00962727457026132,0.270315563631345,1,0.96,1,"7","Snx6"
"Gm453381",0.00973992125092212,0.139469316452077,0.132,0.044,1,"7","Gm45338"
"Paqr8",0.00979379393180372,0.213846632044165,0.158,0.059,1,"7","Paqr8"
"Unc50",0.00988140892425883,0.281318585469866,0.921,0.791,1,"7","Unc50"
"Rtl8a1",0.00989317303137965,0.373788006870516,0.421,0.264,1,"7","Rtl8a"
"Calm22",0.00997791812485513,0.189068854787319,1,1,1,"7","Calm2"
"Cdh19",1.17562266782847e-237,2.29227378800107,0.774,0.004,1.99350335783673e-233,"8","Cdh19"
"Csmd1",1.17345239016782e-204,1.74447760396832,0.774,0.007,1.98982321800756e-200,"8","Csmd1"
"Sox10",3.54739351726055e-195,2.09693636738574,0.903,0.014,6.01531518721872e-191,"8","Sox10"
"Lgi4",1.58528765497421e-172,1.86645921591761,0.774,0.011,2.68817227653977e-168,"8","Lgi4"
"Gm126881",6.67147495994916e-166,1.45340258771973,0.742,0.01,1.13128200895858e-161,"8","Gm12688"
"Scn7a",2.33427770540645e-155,1.14807932215143,0.484,0.002,3.95823470505771e-151,"8","Scn7a"
"Foxd31",6.87625171452539e-152,2.37083802058525,0.871,0.02,1.16600600323207e-147,"8","Foxd3"
"Pcdh201",5.57072626845623e-151,2.82549666813911,0.935,0.025,9.44628053342122e-147,"8","Pcdh20"
"L1cam",5.21651947807162e-134,1.65779568172161,0.806,0.02,8.84565207896604e-130,"8","L1cam"
"Ptprz1",4.31077953915691e-123,4.01040915833976,0.871,0.029,7.30978886454837e-119,"8","Ptprz1"
"Fxyd11",3.64774292688729e-118,2.22590978837354,0.839,0.027,6.18547768112278e-114,"8","Fxyd1"
"Ngfr1",2.20165825315213e-107,1.88986042114784,0.742,0.023,3.73335189987007e-103,"8","Ngfr"
"Gjc3",6.71687317856822e-106,0.685751193602505,0.355,0.002,1.13898018488981e-101,"8","Gjc3"
"Plp11",1.44873922963943e-105,3.86424312880328,1,0.052,2.45662711169958e-101,"8","Plp1"
"Moxd1",1.7023959156568e-94,1.48673442684839,0.613,0.017,2.88675275417924e-90,"8","Moxd1"
"Rasgef1c",9.041712415322e-77,0.502888826235361,0.258,0.002,1.53320317426615e-72,"8","Rasgef1c"
"Mmp15",3.32987531447071e-75,1.28498641783206,0.645,0.027,5.64646957074799e-71,"8","Mmp15"
"Fgf5",6.7460649629833e-75,1.19706283445995,0.387,0.007,1.14393023577308e-70,"8","Fgf5"
"Erbb31",5.91379826445853e-74,1.73775818443542,0.774,0.043,1.00280277170423e-69,"8","Erbb3"
"Mcam1",4.25072958883086e-71,1.63672307904498,0.71,0.037,7.20796216378048e-67,"8","Mcam"
"Clca3a2",4.349149100179e-70,0.529071612947982,0.258,0.002,7.37485212917353e-66,"8","Clca3a2"
"Itga2",3.50356697484594e-65,1.04256774575692,0.484,0.016,5.94099851924626e-61,"8","Itga2"
"Kcna2",5.12555294418781e-60,0.736880291876764,0.258,0.003,8.69140012745927e-56,"8","Kcna2"
"Kcna6",5.06374402585806e-53,0.364603989148762,0.194,0.002,8.58659074464751e-49,"8","Kcna6"
"Plekhb1",1.85513014987423e-50,0.55301985664657,0.355,0.011,3.14574419514173e-46,"8","Plekhb1"
"Olfml2a",2.7875794333515e-50,0.605162433449618,0.419,0.016,4.72689844513413e-46,"8","Olfml2a"
"Sntb1",3.5049635295052e-50,0.427980472895026,0.29,0.007,5.94336665698197e-46,"8","Sntb1"
"Fxyd3",1.07813238547965e-47,0.48194047963809,0.323,0.009,1.82818908605784e-43,"8","Fxyd3"
"Fxyd7",1.0935161421655e-47,0.363823098715143,0.194,0.002,1.85427532227005e-43,"8","Fxyd7"
"Sh3tc2",5.28625904135186e-46,0.396327666601685,0.226,0.004,8.96390945642036e-42,"8","Sh3tc2"
"Zfp5361",3.1339071371483e-45,1.75278150940399,0.742,0.072,5.31416633246237e-41,"8","Zfp536"
"Akap6",5.92536477568846e-45,1.04397831832827,0.452,0.023,1.00476410501349e-40,"8","Akap6"
"Slc35f1",5.34182540053101e-44,0.813778351833057,0.452,0.023,9.05813333168043e-40,"8","Slc35f1"
"Myo5b",2.72589683029678e-43,0.398666540457726,0.194,0.003,4.62230325513425e-39,"8","Myo5b"
"Slitrk6",4.54271649418163e-43,0.739215380124694,0.226,0.004,7.70308435918379e-39,"8","Slitrk6"
"Fam89a",8.68530695483001e-43,0.893644045243838,0.516,0.033,1.47276750033052e-38,"8","Fam89a"
"Six3",1.52719121140293e-41,0.211039537281955,0.161,0.002,2.58965813717595e-37,"8","Six3"
"Sox5",4.04952112520493e-41,1.35685974065798,0.645,0.058,6.86677297201e-37,"8","Sox5"
"Postn1",4.3163208717516e-40,2.75199020526483,1,0.164,7.31918530222918e-36,"8","Postn"
"Cadm43",2.26841722416857e-38,1.61109018869062,0.645,0.063,3.84655508702265e-34,"8","Cadm4"
"Fam129a1",2.96014319171172e-38,1.35670305938563,0.581,0.05,5.01951481018557e-34,"8","Fam129a"
"Col18a12",1.14006107652178e-37,3.17534229534267,0.968,0.194,1.93320156745799e-33,"8","Col18a1"
"Ndst31",3.25622868281623e-36,1.56628206430585,0.806,0.114,5.52158697745148e-32,"8","Ndst3"
"Col28a1",9.25896380835761e-36,1.56503851217308,0.516,0.041,1.5700424929832e-31,"8","Col28a1"
"Gap431",3.85307495897347e-35,4.28466240854663,1,0.237,6.53365920793131e-31,"8","Gap43"
"Nkd21",7.56087473616799e-34,1.71476459369836,0.742,0.097,1.28209752901201e-29,"8","Nkd2"
"Cdh61",1.3878992786412e-33,1.4226463115127,0.613,0.061,2.35346080679189e-29,"8","Cdh6"
"Plxnd12",4.34731650816094e-32,1.15572962168408,0.645,0.074,7.3717446028885e-28,"8","Plxnd1"
"Gm21152",5.09954842092122e-32,2.04659596808244,0.903,0.17,8.64730425735612e-28,"8","Gm2115"
"Aldh1l21",7.43717824558941e-32,1.07760688008643,0.581,0.06,1.2611223151046e-27,"8","Aldh1l2"
"Wscd11",1.42386952055262e-31,0.321842792597921,0.194,0.005,2.41445554600109e-27,"8","Wscd1"
"9430041J12Rik",9.64476112578543e-31,0.17274022454303,0.129,0.002,1.63546214409943e-26,"8","9430041J12Rik"
"Synpr",1.28135285216486e-30,0.648819102976393,0.226,0.008,2.17279003141596e-26,"8","Synpr"
"Gldn1",1.58538470318675e-30,0.491213323821984,0.226,0.008,2.68833684119376e-26,"8","Gldn"
"Irf61",1.76374840518496e-30,0.514361957330467,0.29,0.014,2.99078817067214e-26,"8","Irf6"
"Ifit31",6.0765045168208e-30,1.5595048664056,0.548,0.056,1.0303928709173e-25,"8","Ifit3"
"Nrcam1",1.32769653226893e-28,1.39662924379838,0.645,0.085,2.25137500976842e-24,"8","Nrcam"
"Plekho13",1.60779130058823e-28,2.65495740413065,1,0.327,2.72633170840746e-24,"8","Plekho1"
"Nalcn",2.15468184334542e-27,0.8046665633915,0.387,0.029,3.65369400176082e-23,"8","Nalcn"
"Cnp1",2.1949944741184e-27,1.562049615763,0.935,0.234,3.72205212976258e-23,"8","Cnp"
"Creb5",2.69920794158559e-27,1.03789229862712,0.452,0.042,4.57704690654668e-23,"8","Creb5"
"Lims2",6.38630253639962e-27,0.563299248971714,0.323,0.02,1.08292532109728e-22,"8","Lims2"
"Epb41l4b1",2.3234301189961e-26,0.681194427154968,0.452,0.042,3.93984045278169e-22,"8","Epb41l4b"
"Pax32",4.00600033346585e-26,0.700467411700245,0.387,0.03,6.79297476545805e-22,"8","Pax3"
"Sorbs21",1.23652188123824e-25,1.85790045447768,0.774,0.139,2.09677015401568e-21,"8","Sorbs2"
"Pcdh11",2.30041760690377e-25,0.627607151248521,0.419,0.037,3.90081813602672e-21,"8","Pcdh1"
"Mtss21",2.96312693525847e-25,1.14146455896865,0.71,0.117,5.02457434411778e-21,"8","Mtss2"
"Xirp11",5.6985079168084e-25,0.461150700010515,0.194,0.007,9.662959874532e-21,"8","Xirp1"
"Bcar32",6.29564235286501e-25,0.776928781716097,0.452,0.046,1.06755207377532e-20,"8","Bcar3"
"Egflam",1.34296686863506e-24,0.131701785546419,0.097,0.001,2.27726891914447e-20,"8","Egflam"
"Sema4f",5.85126995544697e-24,0.57094876339828,0.29,0.018,9.92199846345143e-20,"8","Sema4f"
"Gpm6b1",1.86307697083708e-22,2.65583409272926,1,0.532,3.15921961944843e-18,"8","Gpm6b"
"Il1rap1",1.91088532785112e-22,1.5385208207295,0.839,0.209,3.24028825043715e-18,"8","Il1rap"
"Grik1",2.01283450376953e-22,0.455722655291656,0.194,0.008,3.41316346804199e-18,"8","Grik1"
"Klk82",2.46043269586561e-22,2.40811163828352,0.774,0.174,4.17215572237931e-18,"8","Klk8"
"Pea15a2",6.23329870210605e-22,2.04284462211835,0.968,0.37,1.05698046091612e-17,"8","Pea15a"
"Ppfibp21",1.79219678767822e-21,0.951485014845632,0.516,0.071,3.03902809286595e-17,"8","Ppfibp2"
"Art3",2.28691078566183e-21,0.456496841004299,0.194,0.009,3.87791461924677e-17,"8","Art3"
"Itga13",2.64251828448027e-21,2.29719072469991,0.71,0.153,4.48091825499319e-17,"8","Itga1"
"Ncald",3.40418567818203e-21,0.599961268585296,0.29,0.021,5.77247765449326e-17,"8","Ncald"
"Agrn2",6.47160628417361e-21,1.71783048443907,0.968,0.371,1.09739027760732e-16,"8","Agrn"
"Ccdc160",1.39958362970275e-20,0.17274022454303,0.097,0.002,2.37327396088696e-16,"8","Ccdc160"
"Pcsk2",1.45442133471685e-20,0.782025335181105,0.194,0.009,2.46626225727937e-16,"8","Pcsk2"
"Tafa51",1.95898484505729e-20,0.878693703777867,0.387,0.041,3.32185060176364e-16,"8","Tafa5"
"Plxna41",1.97912160840966e-20,0.56406237781304,0.258,0.017,3.35599651138027e-16,"8","Plxna4"
"Synm1",2.09261628464729e-20,0.740889743741779,0.355,0.034,3.54844943387641e-16,"8","Synm"
"2310002F09Rik",2.50348882669456e-20,0.383145196116763,0.226,0.013,4.24516600342596e-16,"8","2310002F09Rik"
"Dmd1",1.45932061434362e-19,1.63009152303138,0.903,0.305,2.47456996574248e-15,"8","Dmd"
"Pde8a2",1.81992976606808e-19,1.65380687650349,0.935,0.356,3.08605490432164e-15,"8","Pde8a"
"Hspb22",2.32088349705826e-19,1.80027254710272,0.871,0.28,3.93552214596169e-15,"8","Hspb2"
"Cd2001",2.55946577210392e-19,1.59847362344932,0.71,0.158,4.34008610975662e-15,"8","Cd200"
"Gng22",2.81682791294994e-19,0.786314861973053,0.677,0.122,4.77649509198921e-15,"8","Gng2"
"Ntm",3.25078514991584e-19,2.10818172903508,0.613,0.123,5.5123563787123e-15,"8","Ntm"
"Ets12",4.49755020490228e-19,1.85229235308666,0.935,0.379,7.6264958824528e-15,"8","Ets1"
"Tuba1a2",4.57641847760428e-19,1.9498240515874,1,0.99,7.76023281247358e-15,"8","Tuba1a"
"Adgrl32",4.80477440114631e-19,1.09299622518222,0.613,0.115,8.1474559520238e-15,"8","Adgrl3"
"Tacc13",6.78981540999839e-19,1.89594609622038,0.935,0.395,1.15134899907343e-14,"8","Tacc1"
"Lpar42",1.0043602732439e-18,1.52778912227232,0.806,0.238,1.70309371533969e-14,"8","Lpar4"
"Tnn1",1.01944661540128e-18,1.42557720177853,0.581,0.099,1.72867562573595e-14,"8","Tnn"
"Pdgfa3",1.64836604259188e-18,1.79395019011929,1,0.736,2.79513429842306e-14,"8","Pdgfa"
"Dbi4",1.80656720638518e-18,1.66696974694132,1,1,3.06339601186736e-14,"8","Dbi"
"Plekhg1",2.78065832799091e-18,0.969105583815895,0.419,0.055,4.71516232677419e-14,"8","Plekhg1"
"Dhh",6.05188862334897e-18,0.207921880658885,0.129,0.004,1.02621875386129e-13,"8","Dhh"
"Marcks3",1.01613346414446e-17,1.55252102856355,1,0.976,1.72305751514976e-13,"8","Marcks"
"Hmgcs2",1.07833073729528e-17,0.171958911206366,0.097,0.002,1.82852543123161e-13,"8","Hmgcs2"
"Zeb25",1.09633353065887e-17,1.91319684266524,1,0.843,1.85905276793824e-13,"8","Zeb2"
"Sema3b1",1.49937538752588e-17,0.820160916488529,0.548,0.095,2.54249084462763e-13,"8","Sema3b"
"Ifit3b2",1.96405648414159e-17,0.610508433353535,0.29,0.027,3.33045058015889e-13,"8","Ifit3b"
"Cd59a2",3.07254369837422e-17,1.82963480532206,0.968,0.457,5.21011234933316e-13,"8","Cd59a"
"Nes4",3.67662763557063e-17,2.06587766316327,1,0.857,6.23445748163711e-13,"8","Nes"
"Syt112",4.49910149445619e-17,1.75173341997112,0.903,0.366,7.62912640414936e-13,"8","Syt11"
"Celf23",1.05555891205101e-16,1.50003907660462,0.935,0.404,1.78991124716489e-12,"8","Celf2"
"Vsnl11",1.26639687269265e-16,1.16705203924678,0.516,0.093,2.14742917702492e-12,"8","Vsnl1"
"Cadm21",1.53273850169627e-16,0.729354578470958,0.484,0.078,2.59906467732637e-12,"8","Cadm2"
"Stk32a1",2.31217307632845e-16,0.851269093522036,0.516,0.09,3.92075188553015e-12,"8","Stk32a"
"Fign1",2.4044651016676e-16,1.27653271070164,0.71,0.194,4.07725147289776e-12,"8","Fign"
"Adam192",2.43963191303724e-16,1.20761573290556,0.645,0.149,4.13688383493724e-12,"8","Adam19"
"Lbh3",3.30938460804839e-16,1.64884037648713,0.968,0.441,5.61172347986765e-12,"8","Lbh"
"Rhob2",5.17624164364532e-16,2.00943150854309,0.871,0.398,8.77735295512937e-12,"8","Rhob"
"Col5a22",6.32614428761557e-16,1.74988197252046,1,0.817,1.07272428685097e-11,"8","Col5a2"
"Lrrc8c1",6.82458488512962e-16,1.56350919719242,0.871,0.399,1.15724485897143e-11,"8","Lrrc8c"
"Cfap299",8.06392781834933e-16,0.424099127963447,0.161,0.009,1.3674002401575e-11,"8","Cfap299"
"Mef2c2",1.096566754296e-15,2.32156776683736,0.871,0.414,1.85944824525972e-11,"8","Mef2c"
"Tnik2",1.1426447885865e-15,1.0581604213183,0.613,0.139,1.93758276800613e-11,"8","Tnik"
"Metrn1",1.21854608001412e-15,1.6746731407043,0.903,0.537,2.06628858787995e-11,"8","Metrn"
"Luzp21",1.62312702823591e-15,1.38497583853895,0.774,0.252,2.75233650177963e-11,"8","Luzp2"
"Nudt42",1.73858425356312e-15,1.77543703506833,1,0.885,2.94811731876698e-11,"8","Nudt4"
"Cpa4",1.8802750838257e-15,0.11769492755254,0.097,0.003,3.18838245964323e-11,"8","Cpa4"
"Crlf13",3.57643931307271e-15,2.10021815700222,0.903,0.403,6.06456814317739e-11,"8","Crlf1"
"Arpc1b4",3.88580390389955e-15,1.11203261837284,1,0.997,6.58915767984247e-11,"8","Arpc1b"
"Itgb13",4.052001096206e-15,1.42154238245218,1,0.998,6.87097825883651e-11,"8","Itgb1"
"Parp143",4.47512718814746e-15,1.44446156516019,0.774,0.284,7.58847317294166e-11,"8","Parp14"
"Cyp2j9",4.64474738202143e-15,0.346749585356201,0.194,0.014,7.87609813569374e-11,"8","Cyp2j9"
"Gas72",4.9097431313718e-15,1.52014820872396,0.903,0.399,8.32545142786717e-11,"8","Gas7"
"Rgs82",9.53816597623495e-15,0.637146041005899,0.355,0.047,1.61738680459016e-10,"8","Rgs8"
"Serpina3n2",1.08044843245992e-14,0.731023844424759,0.355,0.048,1.83211640692228e-10,"8","Serpina3n"
"Igfbp73",1.13494610677503e-14,1.9240484517687,1,0.743,1.92452811325841e-10,"8","Igfbp7"
"Map21",1.17339856971661e-14,1.29068352293544,0.871,0.331,1.98973195466846e-10,"8","Map2"
"Myo18a",1.21128206391677e-14,1.60525796794277,0.839,0.426,2.05397099578367e-10,"8","Myo18a"
"Stard132",1.27178301877763e-14,1.28857397107411,0.677,0.191,2.15656246494123e-10,"8","Stard13"
"Tfap2b",1.40435886846744e-14,1.18601599613321,0.355,0.048,2.38137133326023e-10,"8","Tfap2b"
"Cfl12",1.43763460048733e-14,0.607271281543152,1,1,2.43779699204636e-10,"8","Cfl1"
"Kcnmb41",1.63213197682527e-14,0.377751937346545,0.194,0.014,2.76760619310262e-10,"8","Kcnmb4"
"Qk2",1.92294390415313e-14,1.19798681739486,1,0.984,3.26073597827246e-10,"8","Qk"
"Ajap1",2.13570680267854e-14,0.579410342146476,0.161,0.01,3.621518025302e-10,"8","Ajap1"
"Scn8a",2.49002881614642e-14,0.241235070813636,0.129,0.006,4.22234186353948e-10,"8","Scn8a"
"Lgals15",2.94742852000996e-14,1.16925326990948,1,0.997,4.99795454138089e-10,"8","Lgals1"
"1700025G04Rik2",3.15191236827038e-14,1.44421473114064,0.774,0.335,5.34469780287608e-10,"8","1700025G04Rik"
"Rgs162",3.84773345674709e-14,1.34118841152235,0.806,0.277,6.52460162260605e-10,"8","Rgs16"
"B2m5",6.03169954671118e-14,1.21983836810223,1,0.978,1.02279529213582e-09,"8","B2m"
"Anxa62",6.28286030301146e-14,1.22291699074437,1,0.885,1.06538462158165e-09,"8","Anxa6"
"Gja3",7.53330805863918e-14,0.210259491282476,0.097,0.003,1.27742304750345e-09,"8","Gja3"
"Cthrc11",1.90825528491369e-13,1.29153423790826,0.677,0.182,3.23582848662815e-09,"8","Cthrc1"
"Sorbs12",2.99962076936008e-13,1.61510854586986,0.806,0.362,5.08645693860389e-09,"8","Sorbs1"
"Lmo42",3.33665736314822e-13,1.33600581352815,1,0.893,5.65796989069044e-09,"8","Lmo4"
"Mmp22",3.53724372326837e-13,1.07644133722989,1,0.494,5.99810418154618e-09,"8","Mmp2"
"Slc22a232",3.78393892426111e-13,0.970377620681474,0.581,0.144,6.41642523386956e-09,"8","Slc22a23"
"Kitl2",3.83866756230214e-13,1.25813017024067,0.774,0.282,6.50922858539573e-09,"8","Kitl"
"Pnmal2",4.25014338655152e-13,0.346749585356201,0.161,0.011,7.20696814057541e-09,"8","Pnmal2"
"Serf24",5.8242852936077e-13,0.930871791893785,1,1,9.87624057237057e-09,"8","Serf2"
"Sox42",6.75879427080486e-13,1.3715834890943,0.935,0.551,1.14608874450038e-08,"8","Sox4"
"Tppp32",7.58840044226421e-13,1.14791945124513,0.774,0.26,1.28676506299474e-08,"8","Tppp3"
"Arhgap242",1.01728712065862e-12,1.00859220217125,0.484,0.107,1.72501377050083e-08,"8","Arhgap24"
"Tagln23",1.09235560771081e-12,0.986908962736784,1,0.993,1.85230740399522e-08,"8","Tagln2"
"Ttyh11",1.266047281123e-12,1.2072974465794,0.613,0.179,2.14683637460027e-08,"8","Ttyh1"
"Tubb2b2",1.37452326000404e-12,1.27309584125218,1,0.722,2.33077909198884e-08,"8","Tubb2b"
"Pou3f11",1.60289101680741e-12,1.04350186685733,0.29,0.038,2.71802229720032e-08,"8","Pou3f1"
"Dlx11",1.68261665548409e-12,0.437265750584095,0.194,0.017,2.85321306270437e-08,"8","Dlx1"
"Prkcq",1.70653542587839e-12,0.286703175427187,0.097,0.004,2.89377212166199e-08,"8","Prkcq"
"Calm13",1.76835368421045e-12,0.659268374540533,1,1,2.99859734231566e-08,"8","Calm1"
"Camk13",1.78628141197773e-12,1.06802691679351,0.968,0.618,3.02899739029064e-08,"8","Camk1"
"Pdgfb2",1.86580167543558e-12,0.606109239088777,0.355,0.055,3.16383990103611e-08,"8","Pdgfb"
"Shc41",1.89460655456963e-12,0.304833329275212,0.194,0.017,3.21268433458372e-08,"8","Shc4"
"Tenm31",1.91002186328876e-12,0.998515456761604,0.645,0.19,3.23882407357875e-08,"8","Tenm3"
"Cdk143",1.9601365739117e-12,1.26164027755753,0.871,0.419,3.32380358838206e-08,"8","Cdk14"
"Dync1i21",2.39693361048813e-12,0.896388261514138,1,0.974,4.06448032330473e-08,"8","Dync1i2"
"Dtna1",2.74577291462898e-12,0.951304613631029,0.452,0.092,4.65600713133635e-08,"8","Dtna"
"Pdlim13",3.72255043038478e-12,1.39344282080424,0.839,0.435,6.31232876480347e-08,"8","Pdlim1"
"Col4a13",4.20956855165175e-12,1.20540408361085,1,0.913,7.13816539303588e-08,"8","Col4a1"
"Coro2b1",4.86507354194426e-12,0.636810978578361,0.323,0.049,8.24970520507487e-08,"8","Coro2b"
"Anxa53",5.0318165004172e-12,0.965683658715686,1,0.985,8.53245123975745e-08,"8","Anxa5"
"Col16a12",5.36930733893986e-12,1.36319296328652,0.677,0.243,9.10473445464032e-08,"8","Col16a1"
"Adamts52",5.57809473003475e-12,1.31207213372346,0.774,0.273,9.45877523371993e-08,"8","Adamts5"
"Tln14",7.6118453733044e-12,1.02277140760722,1,0.997,1.29074061995123e-07,"8","Tln1"
"Flna3",8.25831493850464e-12,1.0417806231409,1,0.99,1.40036246412223e-07,"8","Flna"
"Iglon5",8.41119467820227e-12,0.347521286386042,0.161,0.012,1.42628628158276e-07,"8","Iglon5"
"Itga61",9.65970667313684e-12,1.22500550538582,0.968,0.604,1.63799646056381e-07,"8","Itga6"
"Gpc12",9.69127649017223e-12,1.11922991960904,0.806,0.358,1.6433497544385e-07,"8","Gpc1"
"Hs2st11",1.36136011070107e-11,1.42840368822295,0.871,0.584,2.3084583397158e-07,"8","Hs2st1"
"Dab1",1.50881594136244e-11,0.779554701948144,0.419,0.082,2.5584991917683e-07,"8","Dab1"
"Klf9",1.60041280915531e-11,1.25580618031906,0.968,0.721,2.71382000048467e-07,"8","Klf9"
"Adam101",1.61960071034774e-11,1.30484968293165,0.935,0.708,2.74635692453667e-07,"8","Adam10"
"Gm5861",1.65744411711909e-11,0.130920048848403,0.065,0.002,2.81052798939884e-07,"8","Gm5861"
"Scn9a",1.81368164581828e-11,0.0847286091986167,0.065,0.002,3.07545996681405e-07,"8","Scn9a"
"Vstm2b1",2.0359580559519e-11,0.285924392660158,0.097,0.004,3.45237407547764e-07,"8","Vstm2b"
"Ppib3",2.13941090074307e-11,0.625809034269586,1,1,3.62779906439003e-07,"8","Ppib"
"Actn44",2.54121437856836e-11,1.02312710249586,1,0.998,4.30913722173837e-07,"8","Actn4"
"Myl64",2.77826381482278e-11,0.767218821800033,1,1,4.71110195079499e-07,"8","Myl6"
"Vwa1",2.87943675287154e-11,0.364737354158216,0.226,0.026,4.88266090184428e-07,"8","Vwa1"
"Csrp13",3.90362242195977e-11,1.20662484286507,1,0.846,6.61937254091718e-07,"8","Csrp1"
"Dlx21",4.1879257931136e-11,0.474105153730053,0.258,0.034,7.10146576738273e-07,"8","Dlx2"
"Iqgap13",5.30630217769339e-11,0.84343259929007,1,0.993,8.99789660271468e-07,"8","Iqgap1"
"Rhoc3",5.64180750350011e-11,1.07587769161635,1,0.919,9.56681298368514e-07,"8","Rhoc"
"Tmsb102",5.79330748518609e-11,0.688089066195321,1,1,9.82371150263005e-07,"8","Tmsb10"
"Tspo3",6.8826531809308e-11,0.853127171141443,1,0.996,1.16709149989044e-06,"8","Tspo"
"Isg153",6.95274288726179e-11,1.18411788521998,1,0.817,1.17897661139298e-06,"8","Isg15"
"Map1b2",7.6502234544486e-11,0.834497273996675,1,0.881,1.29724839117085e-06,"8","Map1b"
"Akap124",8.00883615683416e-11,1.72389520779721,0.935,0.641,1.35805834711437e-06,"8","Akap12"
"Col9a3",9.44471788702407e-11,0.272749003912425,0.129,0.009,1.60154081210267e-06,"8","Col9a3"
"Angptl21",9.72481426327107e-11,0.938873299236835,0.645,0.207,1.64903675462288e-06,"8","Angptl2"
"Tgfb1i13",1.04465557672051e-10,1.40225565983488,0.903,0.521,1.77142246144497e-06,"8","Tgfb1i1"
"Ptprj1",1.35191836973848e-10,0.752362182256467,0.613,0.195,2.29244797956554e-06,"8","Ptprj"
"Cdc42se11",1.39049632603483e-10,1.01474563920057,1,0.778,2.35786462005727e-06,"8","Cdc42se1"
"Fam241a2",1.45428335420037e-10,0.806181203993499,0.548,0.158,2.46602828371757e-06,"8","Fam241a"
"Jun2",1.52082027098899e-10,1.45800622381948,0.968,0.734,2.57885493351603e-06,"8","Jun"
"Gnas3",2.81019412528362e-10,0.574782963354036,1,1,4.76524617824344e-06,"8","Gnas"
"Sfrp12",2.88969461663866e-10,1.49505250995866,1,0.798,4.90005516143418e-06,"8","Sfrp1"
"Shisa43",2.96093283744071e-10,1.0191749273277,0.677,0.265,5.02085381244821e-06,"8","Shisa4"
"Cyp2j6",3.0433777573523e-10,1.01372049723559,0.613,0.215,5.1606556631423e-06,"8","Cyp2j6"
"Greb1",3.06709227221543e-10,0.452963600903679,0.226,0.029,5.20086836599571e-06,"8","Greb1"
"Atp2b42",3.09597146426028e-10,1.07230489375053,0.839,0.398,5.24983881194615e-06,"8","Atp2b4"
"Ptpn131",3.10962774598667e-10,1.0301460451487,0.613,0.206,5.27299576886959e-06,"8","Ptpn13"
"Prdm81",3.17325998632626e-10,0.200931689127357,0.129,0.009,5.38089695881345e-06,"8","Prdm8"
"Endod12",3.34634945742162e-10,0.946111465137974,0.677,0.237,5.67440477494983e-06,"8","Endod1"
"Tgfbi3",3.36549041368932e-10,1.51672835049536,0.968,0.609,5.70686209449298e-06,"8","Tgfbi"
"Klhl30",3.7479560695735e-10,0.36626240191216,0.194,0.021,6.35540910717579e-06,"8","Klhl30"
"Cd633",4.49120372481947e-10,0.751244232364679,1,0.999,7.61573415617637e-06,"8","Cd63"
"Pros13",4.55290252451727e-10,1.17277534968707,0.935,0.642,7.72035681082393e-06,"8","Pros1"
"Dpysl21",4.93901803167385e-10,0.947875094489139,0.968,0.664,8.37509287630934e-06,"8","Dpysl2"
"Rftn23",5.16819675438372e-10,0.857757564752379,0.516,0.147,8.76371123640848e-06,"8","Rftn2"
"Sash12",5.24396789901619e-10,1.03325011253942,0.742,0.333,8.89219636636175e-06,"8","Sash1"
"Map1a3",5.82254359942514e-10,0.966810457805809,0.71,0.283,9.87328718154522e-06,"8","Map1a"
"Insc",6.5384245500593e-10,0.732729419249761,0.419,0.093,1.10872065095356e-05,"8","Insc"
"Itgb81",6.8178147335729e-10,0.732652168571533,0.258,0.039,1.15609684437196e-05,"8","Itgb8"
"Id34",7.50179740032335e-10,1.18964525383122,1,0.825,1.27207978517283e-05,"8","Id3"
"Arap31",1.0700013934e-09,0.375446698441866,0.161,0.016,1.81440136278838e-05,"8","Arap3"
"Mlip",1.0803633037851e-09,0.130138735511739,0.065,0.002,1.83197205422839e-05,"8","Mlip"
"Peg31",1.0828558070196e-09,1.6802967635104,0.613,0.216,1.83619859196314e-05,"8","Peg3"
"Gm19744",1.10373213287609e-09,0.12935784507812,0.065,0.002,1.87159857771798e-05,"8","Gm19744"
"Itga41",1.12549441837631e-09,0.876918898029336,0.387,0.087,1.90850088524071e-05,"8","Itga4"
"Atp10b",1.12752612170588e-09,0.0870700136198531,0.065,0.002,1.91194604457666e-05,"8","Atp10b"
"Clec14a1",1.57594521226391e-09,0.265054612122424,0.161,0.016,2.6723302964359e-05,"8","Clec14a"
"Ppfia12",1.67600725089711e-09,0.901177717929246,0.968,0.851,2.84200549534622e-05,"8","Ppfia1"
"Myo102",1.80905346107839e-09,1.07405984271473,1,0.921,3.06761195395062e-05,"8","Myo10"
"Filip11",1.8954070336063e-09,0.418682728312937,0.129,0.01,3.2140417068862e-05,"8","Filip1"
"Tmed101",1.97454738017802e-09,0.627115366572482,1,0.999,3.34823999256787e-05,"8","Tmed10"
