"logFC","AveExpr","t","P.Value","adj.P.Val","B","ID_REF","SYMBOL","Probe_ID"
0.593884715558742,8.8128742637483,4.02449896668438,0.00677840466929336,0.0382419599866856,-3.04157649952577,"ILMN_2806676","Acads",270673
-0.657131099787341,6.63285238390832,-4.02226817208303,0.00679572751217548,0.0383285358811527,-3.04440026148561,"ILMN_1215061","Prkab2",6980703
0.747277788846471,6.76566935684606,4.0200413419201,0.0068130688619086,0.0384086804601995,-3.04721973568511,"ILMN_1219335","Igfbp3",1820601
0.282053380003913,6.42453705721175,4.01993476907812,0.00681390003108724,0.0384086804601995,-3.04735468990363,"ILMN_1249435","Grk5",4200669
0.624726358503636,7.01224130332035,4.01812966750236,0.00682799535165965,0.0384769447360239,-3.04964076133716,"ILMN_1241166","Orc4",5810110
-0.698554565748721,6.53248269997019,-4.01776294270403,0.00683086293503682,0.0384819174646,-3.05010525866345,"ILMN_2696829","Pcdh19",2320300
1.15765528130718,7.70989578354055,4.01705111581699,0.00683643286126227,0.0385021066285791,-3.0510069222524,"ILMN_2703698","Tdrkh",5570619
0.849073896467933,10.9994433629654,4.01650176645173,0.00684073489328232,0.0385114729553531,-3.0517028282482,"ILMN_2698107","Eif1a",2850487
-0.630911754372316,7.15102670839434,-4.0163314507306,0.00684206927305835,0.0385114729553531,-3.05191859018771,"ILMN_2652042","Rad18",4390632
-0.527738726137532,6.8238989946419,-4.01567887678386,0.00684718471103477,0.0385290785554163,-3.05274533329088,"ILMN_2511806","Clec16a",5090739
-0.326568261717115,6.19412896775181,-4.01516055874752,0.00685125077652839,0.0385390011418865,-3.05340203280287,"ILMN_2663841","Cacna1d",2490484
0.53045766087341,6.44772127002753,4.01494733163002,0.00685292426804658,0.0385390011418865,-3.05367219915022,"ILMN_2992232","Mlxipl",5090343
0.773751931865251,7.95002928188341,4.01434072100317,0.00685768768566032,0.0385546043464401,-3.05444083298338,"ILMN_1217040","Cluh",1050114
-0.48028805218769,6.50860316877279,-4.01407856671048,0.00685974739886729,0.0385550024143353,-3.05477302436105,"ILMN_2591713","Slc36a1",2480400
1.20447943903443,9.33630715866561,4.01285631321278,0.00686935960717415,0.0385978365174119,-3.05632194827431,"ILMN_2808336","Tle5",5570497
0.999635389588605,7.38393566595212,4.01155876724636,0.0068795803908687,0.0386440642935351,-3.05796652843376,"ILMN_2667091","Ppp1r3c",4900438
0.661863897034184,9.93932335785652,4.01052759489479,0.00688771504850233,0.0386785504679078,-3.05927366879416,"ILMN_2744204","Mrpl34",2340239
0.742071112245951,7.17660240579598,4.00765005580674,0.00691047204648603,0.0387841176371354,-3.06292213764143,"ILMN_2689880","Gstt2",2490019
-0.291258461788774,6.50696291629299,-4.00764457561214,0.00691051546652905,0.0387841176371354,-3.06292908721222,"ILMN_2638337","Rbbp6",7000373
0.673860853163236,8.00211219433355,4.00702061433416,0.00691546115518489,0.0388006409531864,-3.06372037686439,"ILMN_1214141","Med19",1190451
1.12704740477954,11.7934722347288,4.00524043362728,0.00692959307675347,0.0388686810743247,-3.06597826515146,"ILMN_2704499","Hprt",1940482
0.738058741573475,8.6729983214628,4.00384744717812,0.00694067373780196,0.038919572000952,-3.06774538132431,"ILMN_1214793","Commd5",3520176
-1.00799141498315,6.89266332629223,-4.00214994109989,0.00695420346426706,0.0389657967549901,-3.06989919084829,"ILMN_2631143","Sox5",4880553
-1.38233457723661,9.27941231478176,-4.00209640802758,0.0069546306202037,0.0389657967549901,-3.06996712093415,"ILMN_2430813","Pdlim7",6550609
-1.00392124902125,7.43434668010149,-4.00205670094981,0.00695494747342099,0.0389657967549901,-3.07001750697866,"ILMN_2435302","Rnf13",7100475
-0.234918328617242,6.31439418188548,-4.00177879934965,0.00695716551420821,0.0389669614252893,-3.07037015493729,"ILMN_2838382","Ankrd7",2140131
2.2752890601693,10.7538898423859,3.99760909072151,0.00699054050715041,0.039136112512868,-3.07566274008098,"ILMN_2619848","Tfrc",1780524
0.952072980881944,6.85379961015341,3.99750156229578,0.00699140354047263,0.039136112512868,-3.07579925902734,"ILMN_1219154","Mt2",2190196
0.664504508971515,8.60817180577883,3.99639865830231,0.0070002624172242,0.0391743899993912,-3.07719961278385,"ILMN_2610531","Spr",6900414
0.678369980513898,12.0453975594837,3.99520639425059,0.00700985314979647,0.0392151124763257,-3.07871362770826,"ILMN_1251761","Phf5a",4200068
-0.446240730441712,6.80321074005279,-3.99473494819741,0.00701364956838042,0.0392151124763257,-3.07931235836497,"ILMN_1231164","Zfp810",7650458
-0.809452534800615,7.89403129240031,-3.99451102347149,0.0070154535727116,0.0392151124763257,-3.07959675143231,"ILMN_2980063","Flii",4220050
1.12047744010971,8.61425713402551,3.99432443874547,0.00701695715020268,0.0392151124763257,-3.07983372687955,"ILMN_2473953","Snhg4",4280148
-0.279561422318984,6.45123625547286,-3.99423796379335,0.00701765412331049,0.0392151124763257,-3.07994355775598,"ILMN_2717150","Iqsec1",1780682
-0.632881155211427,8.89051173085837,-3.99396361916012,0.00701986580460499,0.0392161667499331,-3.0802920070973,"ILMN_2895364","Ext2",5890435
0.598810223217708,9.2391694641794,3.99272001184612,0.0070299011359879,0.0392609142959163,-3.08187167050453,"ILMN_1259127","Bcas2",7510253
0.355367527313682,6.35832578392318,3.99222183140715,0.00703392570822587,0.0392720765708406,-3.08250453639026,"ILMN_2761645","Fetub",4540725
-0.692272151140359,7.22103492328779,-3.99050582558635,0.00704780822028495,0.039338255787568,-3.0846847514916,"ILMN_1249976","Cfl2",20136
0.659941859919472,6.7919699958846,3.9901130162381,0.00705099035041434,0.0393446885269954,-3.08518388338191,"ILMN_1212875","Arhgef19",4890224
-0.359097053468902,6.91589128374498,-3.98764843336195,0.0070709924274805,0.0394449462465351,-3.08831607708641,"ILMN_2778195","Nin",4640397
-0.665421292858061,7.18967703166545,-3.9872499092432,0.00707423271213717,0.0394516689081643,-3.08882263791405,"ILMN_1232341","A730008H23Rik",4610328
0.649421883546411,7.55039305719466,3.98674236575273,0.00707836179968637,0.0394633429643141,-3.08946780614571,"ILMN_2682321","Armc6",2260593
1.15047873531414,9.19307102652389,3.98614975007531,0.00708318638841281,0.0394788867565792,-3.09022116245974,"ILMN_1259110","Ccnc",430615
-0.736775511623724,7.98439265736148,-3.98453512631976,0.00709634994408141,0.0395380426503219,-3.09227399709135,"ILMN_2596016","Sdhaf2",3990307
-0.371255912869581,6.58246172560485,-3.98405887275415,0.00710023790910394,0.0395380426503219,-3.09287957952969,"ILMN_2661799","Inka1",1570408
-0.379858776092328,6.92698272758149,-3.98392303829111,0.0071013472487956,0.0395380426503219,-3.09305230657391,"ILMN_2735735","Cspp1",3710368
1.47714002405642,8.52659981891884,3.98384820940142,0.00710195844768743,0.0395380426503219,-3.09314746011415,"ILMN_1228320","Cfp",1770717
0.734164862138806,7.2813237129918,3.98338775460787,0.0071057207124642,0.0395476302070395,-3.09373299943062,"ILMN_1250286","Myo5a",990184
0.312453990266246,6.2649071281289,3.97934976071426,0.0071388095631746,0.0397115792561699,-3.0988692642898,"ILMN_1253062","Insc",3520397
0.998176000209938,6.67617036592788,3.97921057968774,0.00713995312451079,0.0397115792561699,-3.09904634301629,"ILMN_2592486","Pglyrp1",3140246
0.553190636539869,9.20861145953631,3.97904376821862,0.00714132397663184,0.0397115792561699,-3.09925857944172,"ILMN_2679755","Thoc5",4180673
-0.332593241823286,7.01147428713756,-3.97838497728352,0.00714674077177734,0.0397303039463446,-3.10009680769993,"ILMN_1253538","Ttll1",3610170
0.597601064244618,9.42837239784954,3.97546709287485,0.00717078772338325,0.0398525573445483,-3.10381021239305,"ILMN_2972063","Ubl7",10743
-0.444054192739781,6.46798484492932,-3.97481592380046,0.00717616646165729,0.0398710194494774,-3.10463908399557,"ILMN_2641371","Lgals2",6450193
1.04124440969535,7.78418900756952,3.97396606036267,0.00718319320855262,0.0398986247414879,-3.10572096671623,"ILMN_2699556","Msrb2",130300
-1.89866748169485,9.30903379907426,-3.97231571964916,0.0071968602972942,0.0399630870418356,-3.10782216567063,"ILMN_3162879","Stx3",5820601
1.25308582069772,7.75268605994903,3.97119642156663,0.00720614612301105,0.0400031908919156,-3.10924747315472,"ILMN_1244242","Aldh4a1",6480288
0.589654147798669,10.7517254512309,3.97017005292739,0.00721467273726984,0.0400390584059478,-3.11055460624649,"ILMN_1238167","Pop4",3940092
1.13177979162433,9.36278579213355,3.9691271366346,0.00722334834564714,0.0400757320207126,-3.11188297177754,"ILMN_1234388","Twf2",6520739
-1.19200745571373,6.99467823727996,-3.96868528406606,0.00722702744970726,0.0400846715629686,-3.11244580876025,"ILMN_1240935","Sall2",6420750
-0.999967690938544,8.9074699747315,-3.96820626121761,0.00723101841403701,0.0400953352277195,-3.11305602600422,"ILMN_2743425","Arfip1",3610386
0.678416210851225,10.4354601598182,3.96614003301411,0.00724826131125136,0.0401794525360617,-3.11568853646028,"ILMN_2971131","Dmac1",4640168
1.35815404752892,8.74465924652536,3.96576997048821,0.00725135436043284,0.0401851069974244,-3.11616008647772,"ILMN_2652749","Kat2a",6900296
0.489876430541491,6.46467787970979,3.9648521068073,0.00725903238301211,0.0401972654336493,-3.11732975552176,"ILMN_3161676","Tmem253",4560689
0.859626622795231,10.5141171277376,3.96484726511877,0.00725907290824898,0.0401972654336493,-3.11733592579919,"ILMN_1255013","Ilf3",460301
0.653910198393334,8.81416454809251,3.96476407936754,0.00725976921760156,0.0401972654336493,-3.11744193876509,"ILMN_2925675","Nol11",4280564
-0.346987499538792,6.64174239075217,-3.96391422780871,0.00726688719861683,0.0402244943452928,-3.11852505834342,"ILMN_2596955","Mbtps2",4060280
1.23386126414177,10.3722098698935,3.96314572321485,0.00727333055246392,0.0402244943452928,-3.11950459386221,"ILMN_2484707","Tyms",2100026
0.776152907017257,10.7910747980344,3.9628934746063,0.00727544686226444,0.0402244943452928,-3.11982612865318,"ILMN_2712066","Pgd",70630
0.649518216635038,7.59768327617205,3.96273864347566,0.00727674620103705,0.0402244943452928,-3.12002349251533,"ILMN_2500434","1500011B03Rik",4180487
-0.481437393943066,8.25801988744024,-3.96249948724075,0.00727875370226287,0.0402244943452928,-3.12032835282602,"ILMN_1244188","H6pd",6560703
1.09831013892627,6.92838146245441,3.96248441734473,0.00727888022114447,0.0402244943452928,-3.12034756319821,"ILMN_2658980","Dab1",3140128
-0.323379756571735,6.5671575305197,-3.96241761634641,0.00727944107653684,0.0402244943452928,-3.12043271826988,"ILMN_2625626","Heatr5b",7650762
0.779801619247777,9.44292985761443,3.96219778381544,0.00728128711156216,0.0402244943452928,-3.1207129560456,"ILMN_2785454","H2ac21",110039
0.33256178198697,6.40236333205388,3.96165191715204,0.0072858732625377,0.0402383627334169,-3.12140884571939,"ILMN_2777769","H2-DMa",150138
-0.632061355673922,7.14336187248151,-3.96126733756667,0.00728910627812753,0.04024475226474,-3.12189914725936,"ILMN_2440066","Tpra1",6130193
-0.751641767812291,9.74273591164596,-3.96041270689945,0.00729629656305161,0.0402729808868894,-3.12298879572748,"ILMN_1254523","Gsto1",1010435
-0.840873478229289,9.99308255319214,-3.95932672603317,0.00730544468107842,0.0403119969093952,-3.12437356848083,"ILMN_2711651","Tmco1",1690403
-0.357971868422094,6.21306283962648,-3.95771734620904,0.00731902534492674,0.040375442888846,-3.12642606340307,"ILMN_1231967","Tut4",2600170
-0.260444298207907,6.5200583408023,-3.95721558202695,0.00732326520720799,0.0403873388454415,-3.1270660572805,"ILMN_2620510","Mlx",4850440
1.02017702549411,6.90046107549207,3.95664348502325,0.00732810271598763,0.0403957386753469,-3.12779580475261,"ILMN_2956942","Cavin3",3290195
0.805466197053084,12.5867931393611,3.95653718044565,0.00732900199317889,0.0403957386753469,-3.12793140853334,"ILMN_2672528","Pabpn1",4560561
-0.234733369300102,6.32889246962323,-3.95629632975267,0.0073310399102332,0.0403957386753469,-3.12823864756161,"ILMN_1239653","Clcc1",6110021
0.99398873817412,6.75035295580611,3.95602305311659,0.00733335295878978,0.0403970011668485,-3.12858726073691,"ILMN_2621649","Gpr160",3520747
-0.951630695278268,9.97089976834604,-3.95388744383549,0.00735145707250381,0.0404852259518427,-3.13131198843701,"ILMN_2492716","Uaca",2470161
0.518197308345108,12.4182600349639,3.95294201909803,0.00735948758620382,0.0405179400336725,-3.13251842643718,"ILMN_2599777","Pcbp2",2680170
-0.27848363668621,6.22750672166759,-3.95263155306628,0.00736212684173344,0.0405209621882461,-3.13291463459228,"ILMN_1231746","Tbck",6060475
-0.47543933537596,11.2513203181464,-3.9519313290464,0.00736808328298683,0.0405344174207246,-3.13380829288156,"ILMN_2705689","Gga2",7380564
0.235036301981858,6.3241041116125,3.95185257715276,0.0073687535202803,0.0405344174207246,-3.13390880417979,"ILMN_1256650","Tsix",990553
0.956526823001306,9.90057816689519,3.95155558488718,0.00737128175713605,0.040536821804846,-3.13428786453934,"ILMN_2604097","Eftud2",360280
-0.308387472492561,6.24114519982829,-3.95037582932448,0.007381334336567,0.0405805916376492,-3.13579375028804,"ILMN_2603545","Tm9sf3",6480546
0.412087742148081,11.7648719048401,3.94759938491358,0.00740505248453993,0.0406930378889981,-3.13933851504742,"ILMN_2715289","Exosc7",6520192
-0.345142088264241,6.9351483395741,-3.9474903161066,0.00740598595163195,0.0406930378889981,-3.13947778928194,"ILMN_2625520","Hsf2",3870066
0.559080320442966,6.55399335452142,3.94667047701019,0.00741300675620831,0.04072007253304,-3.14052472964801,"ILMN_2827081","Sgk2",380008
-0.539799678612709,10.7695559171139,-3.94628962007247,0.00741627079967359,0.0407264616010404,-3.1410111201098,"ILMN_2591414","Tax1bp1",840475
-1.1774801181735,9.51960993924246,-3.94487099153641,0.0074284429175803,0.0407754365828133,-3.14282303006805,"ILMN_2718284","Mfsd1",5080139
1.01191531839093,7.76400072609702,3.94476001833398,0.00742939602839807,0.0407754365828133,-3.14296478039351,"ILMN_2746738","Htra1",6220703
-0.38973887064105,6.8979857454565,-3.9439509129482,0.00743634927753209,0.0408020466303311,-3.1439983361433,"ILMN_1257281","Scfd1",5670500
0.696635453108905,6.49145611790965,3.94311112068485,0.00744357391220961,0.0408301302456659,-3.14507119271143,"ILMN_2733708","Rbp7",7400537
1.22264655827095,7.1509012974868,3.9420826870362,0.00745243206255507,0.0408671557376606,-3.14638518402556,"ILMN_1217998","Epb41l1",7400491
-0.245006056425063,6.40534642175241,-3.94170512250103,0.00745568706540088,0.0408734428062206,-3.14686762295085,"ILMN_2748897","Ly6h",1400746
0.622192335022834,6.53217545605214,3.94062491550252,0.00746500833690085,0.0409129733137752,-3.14824798924063,"ILMN_2606570","Sema5b",50068
1.09051765011494,6.77106481037362,3.93997185988168,0.00747064995153851,0.0409323203252046,-3.14908259346158,"ILMN_2776087","Rab25",630451
-1.12520032097601,9.27474973498056,-3.93905633682213,0.00747856696884895,0.0409641200031469,-3.15025273566221,"ILMN_1219017","Dusp3",3460110
0.301564349954432,6.44856071011185,3.93842344009978,0.00748404542994916,0.0409798115301323,-3.15106172098846,"ILMN_1214571","Cd109",360445
0.261897804916019,6.3161467976769,3.93823705465105,0.00748565966614385,0.0409798115301323,-3.15129997495477,"ILMN_1231625","Cyp4f14",4640041
1.55275174611157,7.3755517004206,3.93783216472593,0.00748916764997212,0.0409874406817362,-3.15181755769153,"ILMN_2859613","Ogn",160402
0.332703732796798,9.52376294589554,3.93737201224373,0.00749315665483777,0.0409911022121415,-3.15240581326664,"ILMN_2831579","Kctd5",1500504
1.05831721683908,6.77576888117932,3.93726717160122,0.00749406583646269,0.0409911022121415,-3.15253984510635,"ILMN_2603647","Clec2d",7570181
0.260136396288226,6.0440560978879,3.93667493104858,0.00749920407548313,0.0410076363901948,-3.15329701571177,"ILMN_2738522","Gfra4",460577
0.89324775058315,11.1459092312514,3.93511160406772,0.00751278626022226,0.0410703219555579,-3.15529595181651,"ILMN_2630438","Psmd7",5290474
0.53290327169691,10.2261599964498,3.93351604614527,0.00752667673332379,0.0411346570272009,-3.15733646789706,"ILMN_2595519","Lig1",3060767
0.774853395694745,10.3373043034981,3.93092960728676,0.00754925435687552,0.0412464193089155,-3.1606449848018,"ILMN_2742042","Nupr1",1240424
-0.670421901273995,7.3014456934587,-3.92895412440389,0.00756654962637888,0.0413292658516074,-3.16317263793054,"ILMN_2660766","Cd59b",5390193
0.941475857704324,9.90649355623012,3.9278634339994,0.00757611748430393,0.0413671874031171,-3.16456843299152,"ILMN_1256518","Akr7a5",3180068
0.427453894776273,6.46327948291609,3.92751073222047,0.00757921437146319,0.0413671874031171,-3.16501983508028,"ILMN_1251504","Cyp4v3",2320307
-0.518843283930911,7.68852947922075,-3.9274333251706,0.00757989423037772,0.0413671874031171,-3.16511890620236,"ILMN_1216597","Slc25a25",3440070
-0.360419580221641,6.46574389872538,-3.92654059279348,0.00758773992714248,0.0413983502639057,-3.16626155265321,"ILMN_1223271","Apbb3",5390364
-0.461565585092638,6.38337616489482,-3.92444546427878,0.00760618832246518,0.041487327133086,-3.16894365427237,"ILMN_2908687","Rasgrp3",510010
2.02902642291788,7.95824935097704,3.92134272634893,0.00763360094767635,0.0416251348440805,-3.17291683465926,"ILMN_1228782","Adgrl1",270392
-0.237525266919368,6.18904517483102,-3.92075829191384,0.00763877671958767,0.0416387247005444,-3.17366538357657,"ILMN_1247196","Acox1",6350048
0.560710285988551,8.3348371350363,3.92057631014037,0.00764038915449246,0.0416387247005444,-3.17389847765186,"ILMN_2432458","Top3b",7610202
1.09499561958457,6.77586328476489,3.91989656203217,0.00764641536142445,0.0416509747744114,-3.17476918589581,"ILMN_1222112","Prdm14",7550594
-0.297972429255333,6.26578672792413,-3.9198380670551,0.00764693418736808,0.0416509747744114,-3.17484411688676,"ILMN_2804091","Rdh10",3710612
0.544363051173445,11.0890606068997,3.91804469462815,0.00766285969282034,0.041725993018349,-3.17714163617994,"ILMN_2967576","Guk1",1690377
-0.41902165629126,6.42559886997956,-3.91774368909325,0.0076655363005994,0.04172884616319,-3.17752730534975,"ILMN_2491526","Zkscan3",2490377
0.284752578936946,7.18618175049437,3.91726145382815,0.00766982661379346,0.0417404797609169,-3.17814520615674,"ILMN_2705349","Nipa1",6770553
0.528842974195239,7.18163495016081,3.91646558185995,0.00767691311556274,0.0417648217551509,-3.17916505212583,"ILMN_2649355","Stk19",3400408
-0.557111454322255,9.37412382110021,-3.91627530364198,0.0076786084464977,0.0417648217551509,-3.17940889204934,"ILMN_2768805","Pkn2",50437
-0.493202589679031,10.3704371548706,-3.91425052685396,0.00769667454423421,0.0418513425077083,-3.18200395324212,"ILMN_2777655","Aip",940435
0.757862129216642,6.57697534052759,3.91370847101526,0.00770151907349242,0.0418659414581185,-3.1826987821234,"ILMN_2684465","Upk3bl",2760333
-0.597060280569618,9.22607339681462,-3.91013967180793,0.00773349949326249,0.0420257370224888,-3.1872744808357,"ILMN_3123970","Stag2",5080192
0.321321756460569,5.96138625544561,3.90990340810564,0.00773562189260152,0.0420257370224888,-3.18757746937326,"ILMN_2775695","Necab3",870521
0.746442816668774,8.32519646816748,3.90970348025842,0.00773741838706539,0.0420257370224888,-3.1878338665526,"ILMN_1228568","Irf2bp1",6520577
0.837315399000284,8.38721222049407,3.90862442604167,0.00774712248332368,0.0420666580782156,-3.18921779859838,"ILMN_2681824","Fbxw7",1990739
-0.39661797876842,6.4241188041139,-3.90769132951011,0.00775552488722436,0.0421004900416814,-3.19041467056647,"ILMN_1228330","Plcl2",380594
0.801325977836383,8.94016732790601,3.90723525299609,0.00775963548406161,0.0421110117185146,-3.19099972069654,"ILMN_2616531","Ccnh",4150040
-0.925594680939188,11.3272921365675,-3.90645393302684,0.0077666831242279,0.0421374621783257,-3.19200206009289,"ILMN_2773447","Ssr4",1470008
-0.622045151731214,8.15648652927691,-3.90394560952005,0.00778935684398439,0.0422486520483037,-3.19522053775096,"ILMN_1241561","Tctn3",4610390
-0.589687454456079,6.46788100873678,-3.90259849418038,0.00780156435933631,0.042303028001604,-3.19694942517251,"ILMN_2615513","Frk",2120731
1.14151013109374,9.44212586879001,3.90216281385823,0.00780551703747156,0.042312625215712,-3.19750863369937,"ILMN_2460745","Dcaf4",2070368
0.663516782228511,7.45532324680059,3.90059724416406,0.00781973896642469,0.0423778696852509,-3.19951831652319,"ILMN_2602581","Gmpr",670626
-0.345447969252864,6.28286890743012,-3.9000101433427,0.00782507973632047,0.0423949610644417,-3.20027205518935,"ILMN_2862047","Pde6c",270196
-0.447522517023444,6.40460326483685,-3.89965289148566,0.00782833159124354,0.0424007286661794,-3.20073073100767,"ILMN_2704637","Mdfic",2190056
-0.442212764368831,6.89006274098234,-3.89892720466813,0.00783494172713894,0.0424246774806113,-3.2016624978115,"ILMN_1214608","Plxnd1",6280167
-0.536417218166165,6.67449708776191,-3.89532147272213,0.00786787788883401,0.0425911233943165,-3.2062933188149,"ILMN_2563716","Mospd2",2000095
-1.00486603199466,10.529881078939,-3.89502694755032,0.00787057499804255,0.0425938292398255,-3.20667165935974,"ILMN_1248410","Rtn3",3610050
1.30585904531761,10.4521343759878,3.89359298419901,0.00788372120492891,0.0426530660222012,-3.20851387730249,"ILMN_2595282","Rrp1b",150646
-0.327763346352918,6.36648320811873,-3.88997632865481,0.00791698646707142,0.0428210889129965,-3.21316153576498,"ILMN_2706550","Susd3",1690255
-0.598308268786944,8.6803852589449,-3.8895128486136,0.00792126074422361,0.0428322564928242,-3.21375727787987,"ILMN_2540475","Gm16378",5310241
0.505928369796699,9.58784050237448,3.88905341397474,0.00792550024918085,0.0428432298746154,-3.21434785097902,"ILMN_1215157","Tsr3",5670494
-0.369138740874456,6.59639716801084,-3.88872543344102,0.00792852828576756,0.0428476500751614,-3.21476946721253,"ILMN_1255897","Dip2c",2760687
-0.339578073980498,6.38435081132423,-3.88648206342531,0.00794927445774985,0.0429477941369791,-3.2176537197176,"ILMN_2655954","Gpam",2470427
-0.672164228871422,10.0332854501896,-3.88615610141589,0.00795229390377774,0.0429521363401313,-3.21807286289324,"ILMN_1222503","Alg5",6900040
-0.894527859274424,7.31123800005548,-3.88364665429852,0.00797558215904742,0.0430659220482268,-3.22130019018472,"ILMN_2688728","Pcyt1a",150475
1.03478705568915,10.7579649601682,3.88308495106937,0.00798080528580741,0.0430821248859306,-3.22202270572379,"ILMN_1254031","Klf9",4210327
-0.322798928493516,6.29273757722872,-3.88192966372234,0.00799155996155412,0.0431234096755684,-3.22350888902779,"ILMN_1214806","Bltp1",7560678
-0.721687429266234,8.54890293874307,-3.88162069287694,0.00799443893220987,0.0431234096755684,-3.22390638776255,"ILMN_2620390","Parn",7160184
0.481417507542339,13.2651704888174,3.88154688179549,0.00799512686995063,0.0431234096755684,-3.22400134961953,"ILMN_2594881","Eif3i",620639
0.645274903948446,12.6972719257122,3.88088863431016,0.0080012648153951,0.0431445113898287,-3.22484825477733,"ILMN_2962606","Psma5",2970209
-0.265645614958291,6.37764232810022,-3.87967609460726,0.00801258508809867,0.0431841329363137,-3.22640848028316,"ILMN_2657800","Hivep1",1510040
0.378280990018929,6.45646897931165,3.87962439471923,0.00801306815434203,0.0431841329363137,-3.22647500943364,"ILMN_1239102","H2-Eb1",520072
-0.857747274134703,7.43070395993346,-3.87918060740054,0.008017216086057,0.0431944785514772,-3.22704610580384,"ILMN_2457585","Trp53inp2",360674
0.768546846748061,10.3567079912022,3.87825140778117,0.00802590874518575,0.0432292973118716,-3.22824195705202,"ILMN_2599110","Uspl1",3520274
-0.531661494344853,8.32416535246611,-3.87733729981943,0.00803447045667343,0.0432633916118374,-3.22941850807543,"ILMN_1216215","Nudt18",3990563
0.24660583632351,7.16481195590625,3.87649103814393,0.0080424057669837,0.0432828286108299,-3.2305078420383,"ILMN_1246508","Pars2",780431
-0.315541669212086,9.14931099463744,-3.87647612187715,0.00804254571350061,0.0432828286108299,-3.230527043646,"ILMN_2842877","Pja1",7210521
0.752793680603811,6.76165558089912,3.87445956093122,0.00806149034151682,0.0433727422343335,-3.23312324587381,"ILMN_1214737","Elavl3",650184
-0.468386507898672,6.84818957720075,-3.87364064100058,0.00806919787546584,0.0433964700094049,-3.23417772498573,"ILMN_2437558","Klhl5",5390491
-0.412968991541273,6.29324253401255,-3.87351534768484,0.00807037783770466,0.0433964700094049,-3.2343390670239,"ILMN_1212724","Msmb",7040253
0.29752793576997,7.61297940918605,3.87327656253821,0.00807262715215378,0.0433965272724629,-3.23464656046017,"ILMN_2496310","U2af2",2750528
0.394018431353727,6.18251726552853,3.87204009940317,0.00808428558220275,0.0434372284082624,-3.23623893707839,"ILMN_1236058","Psors1c2",1190563
-0.489221967154308,6.69751751728914,-3.8719983124749,0.00808467991214912,0.0434372284082624,-3.23629275616504,"ILMN_2615587","Esyt2",1050392
-0.603047905427163,8.3338126830013,-3.87158310354662,0.00808859926965226,0.043446244622391,-3.23682753441084,"ILMN_2605917","Sh2b3",5810364
0.574544640255359,9.06943401290155,3.87119769208513,0.00809223924642532,0.0434537556210401,-3.23732395667101,"ILMN_1221142","Ppard",240717
-0.348318077566454,6.65506538246484,-3.87051112855201,0.00809872793699922,0.043476555264118,-3.2382083257672,"ILMN_1229755","H3c3",4860209
-0.288338358366485,7.27170888516829,-3.87011596345939,0.00810246525454193,0.0434845761238359,-3.23871737271608,"ILMN_1246841","Relb",3060647
-0.335272726861406,6.64938393116101,-3.86951592619539,0.00810814384266135,0.0435030081345116,-3.23949037683545,"ILMN_2719811","Lag3",130608
-0.319900428349218,6.52567888945464,-3.86843853042909,0.00811835113665217,0.0435411394779017,-3.24087847390635,"ILMN_2689986","Dnaja4",5690181
0.5510018376548,11.1760350402909,3.86829172755774,0.00811974305971704,0.0435411394779017,-3.2410676250759,"ILMN_1241857","Nap1l1",1110273
-0.751539267992325,6.700229649554,-3.86674229639151,0.00813445031437273,0.0436079422964921,-3.24306421189444,"ILMN_2594593","Pals1",840685
-0.597406085819081,7.32948565755641,-3.86638781022093,0.0081378192736282,0.0436134959481572,-3.24352104935033,"ILMN_2646411","Gramd1b",6450600
0.429599725534882,7.53607443714296,3.86604923505168,0.00814103846751789,0.0436134959481572,-3.24395739880132,"ILMN_1249624","Ftsj1",2140066
0.56794403308717,7.31431539044598,3.865923340297,0.00814223584402274,0.0436134959481572,-3.24411965388231,"ILMN_1214713","Rcor2",160470
0.398592073846288,6.8352583796526,3.86512241795825,0.00814985795157622,0.0436356129839373,-3.24515194859418,"ILMN_1221442","Utp14a",6130634
-2.61505759982479,7.46776562466506,-3.86501646257657,0.0081508668875335,0.0436356129839373,-3.24528851958278,"ILMN_2503052","Tnnc1",1070452
-0.507631079700335,7.3869170501894,-3.86474482850357,0.00815345409581561,0.0436374123819397,-3.24563864923695,"ILMN_1244631","Ugp2",7200431
-0.875081113120577,7.63643724781421,-3.86288388582626,0.00817120343397367,0.0437063190445883,-3.24803764614568,"ILMN_2960750","Traf6",1780367
-0.417799044983157,6.3799254092988,-3.86278071520259,0.00817218871366657,0.0437063190445883,-3.24817066116152,"ILMN_1250924","1700037C18Rik",1260441
0.842539885303975,6.38779500989999,3.86268604458345,0.00817309293456964,0.0437063190445883,-3.24829271871435,"ILMN_2455771","Efemp1",7050091
-0.249170383972452,6.45660396071235,-3.85939124482939,0.00820463176811532,0.0438628755722326,-3.25254146826063,"ILMN_2652056","Cenpj",2940068
-0.558904501335743,8.62267695219289,-3.85874037456386,0.00821087809711166,0.0438841665046897,-3.25338097218608,"ILMN_2619491","Arfip2",6590253
0.834056587804936,6.98630626161164,3.85774151879705,0.00822047429377665,0.0439233445934014,-3.25466943320844,"ILMN_2685222","N4bp3",4070017
-0.776387286901913,8.77022741323513,-3.85354794374258,0.00826089910972556,0.0441197782396174,-3.26008045654668,"ILMN_3100042","Btrc",1850528
