"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cxcl161",1.22339290072035e-44,1.8912937405575,0.968,0.311,2.02214612560067e-40,"X","Cxcl16"
"Phf11b",3.08710116792903e-44,0.365043412822463,0.29,0.012,5.10266952046989e-40,"X","Phf11b"
"Clec5a",6.46762742084879e-44,0.477375112641905,0.226,0.006,1.0690341363921e-39,"X","Clec5a"
"Stap1",8.5644525695605e-44,0.304310752543459,0.226,0.006,1.41561836522265e-39,"X","Stap1"
"Tlr1",3.95166245890733e-43,0.43560789705206,0.29,0.013,6.53170287832792e-39,"X","Tlr1"
"Sash1",4.47449756280459e-43,1.70847798156846,0.968,0.301,7.39589702155971e-39,"X","Sash1"
"Sdc31",1.27091936987884e-42,1.41742354917927,0.855,0.196,2.10070262647273e-38,"X","Sdc3"
"Dab2",2.18126239970309e-42,2.94492084291977,1,0.492,3.60540862046924e-38,"X","Dab2"
"Abcd2",2.40863588332599e-42,0.661134473378108,0.532,0.058,3.98123425154952e-38,"X","Abcd2"
"Fabp41",2.58889792491118e-42,2.02440168606416,0.629,0.088,4.27918938008569e-38,"X","Fabp4"
"Lgmn1",2.7237324571844e-42,3.05126880500165,1,0.714,4.50205737848009e-38,"X","Lgmn"
"F830016B08Rik",3.84590805324988e-42,0.269442141003326,0.194,0.004,6.35690142121674e-38,"X","F830016B08Rik"
"Cacna1f",4.050545354953e-42,0.253182727004216,0.161,0.001,6.69514641720182e-38,"X","Cacna1f"
"Cd28",4.050545354953e-42,0.233553920255284,0.161,0.001,6.69514641720182e-38,"X","Cd28"
"Apoe",4.13918586479866e-42,5.15794265644978,1,0.686,6.84166031592571e-38,"X","Apoe"
"Bst1",4.15931971304022e-42,0.213654362817579,0.161,0.001,6.87493955368417e-38,"X","Bst1"
"Grn",4.72336582861771e-42,2.96660247672905,1,0.751,7.80725137812221e-38,"X","Grn"
"Rassf5",5.35925055127717e-42,0.40731506561071,0.339,0.02,8.85830523620603e-38,"X","Rassf5"
"Ctsb",2.99279963255293e-41,3.53003984147809,1,0.942,4.94679851264674e-37,"X","Ctsb"
"Gm50022",3.04768343207126e-41,0.214691154124068,0.145,0.001,5.03751594487059e-37,"X","Gm50022"
"Ptpro1",6.30084491057043e-41,0.414444529668816,0.258,0.01,1.04146665526819e-36,"X","Ptpro"
"Lat2",1.17903641130605e-40,0.512959548744271,0.29,0.014,1.94882928424777e-36,"X","Lat2"
"Arhgdib1",1.61500183073222e-40,2.14160949619049,0.984,0.373,2.66943652601728e-36,"X","Arhgdib"
"Ctsd1",1.72619896833538e-40,3.25141191115394,1,0.948,2.85323427476154e-36,"X","Ctsd"
"Atp1a31",2.02062018935477e-40,0.346098679514093,0.274,0.012,3.3398831109845e-36,"X","Atp1a3"
"Rasal3",2.30546445992273e-40,0.270476701851452,0.177,0.003,3.81070220580627e-36,"X","Rasal3"
"Fth1",5.38364929381411e-40,2.68397023994783,1,1,8.89863391774534e-36,"X","Fth1"
"Creg11",6.82371460792313e-40,2.12386282855958,1,0.509,1.12789178754361e-35,"X","Creg1"
"Psap",7.74368204338172e-40,2.6224465586265,1,0.908,1.27995320495056e-35,"X","Psap"
"Fmnl1",2.06345299302421e-39,0.414444529668816,0.29,0.015,3.41068145216972e-35,"X","Fmnl1"
"Igf1",2.23232382692239e-39,1.40843307936561,0.806,0.162,3.68980805352002e-35,"X","Igf1"
"Arrb2",2.43094673060514e-39,1.51821263461409,0.871,0.259,4.01811185101724e-35,"X","Arrb2"
"Pltp",2.72333978763433e-39,1.56003281030872,0.839,0.198,4.50140833498079e-35,"X","Pltp"
"Smpdl3a",4.00001203167328e-39,1.7063259166724,0.887,0.267,6.61161988715276e-35,"X","Smpdl3a"
"Ly6e1",7.83136224986653e-39,2.05883201013913,1,0.938,1.29444586628044e-34,"X","Ly6e"
"F13a1",7.85494471942853e-39,0.874460322094638,0.355,0.026,1.29834381267434e-34,"X","F13a1"
"Il21r",1.04136726561636e-38,0.232517873502759,0.161,0.002,1.72127595333728e-34,"X","Il21r"
"Cstb1",1.70529096252002e-38,2.28104006599391,1,0.971,2.81867543194933e-34,"X","Cstb"
"Ninj1",1.7100255498685e-38,2.02433884781437,1,0.709,2.82650123137764e-34,"X","Ninj1"
"Fcgrt1",2.69049975168758e-38,1.48510556207703,0.855,0.237,4.4471270395644e-34,"X","Fcgrt"
"Ddx60",2.69735867221966e-38,0.944556611926914,0.581,0.085,4.45846414931187e-34,"X","Ddx60"
"Saa3",5.79733082263027e-38,1.86290942510701,0.855,0.183,9.58240811672557e-34,"X","Saa3"
"Cotl12",6.7456110660253e-38,1.90623527931591,1,0.423,1.11498205310332e-33,"X","Cotl1"
"Ccl4",1.1495008205501e-37,0.758238896678905,0.21,0.006,1.90000990628726e-33,"X","Ccl4"
"Peak1os",1.16165079355238e-37,0.306376171709244,0.177,0.004,1.92009259666273e-33,"X","Peak1os"
"Hlx",1.22209922411298e-37,0.693439043411043,0.565,0.076,2.02000780753635e-33,"X","Hlx"
"Nlrp3",2.52684641988454e-37,0.233553920255284,0.145,0.001,4.17662444742716e-33,"X","Nlrp3"
"Msrb11",3.01414171958704e-37,1.84461848134779,1,0.797,4.98207484830542e-33,"X","Msrb1"
"Ctsa",4.233529759992e-37,1.96534146269055,1,0.715,6.99760134029077e-33,"X","Ctsa"
"Sesn1",4.53810691507323e-37,0.99927940908502,0.71,0.14,7.50103691992453e-33,"X","Sesn1"
"Ctsz",5.05456725069026e-37,2.00457654916948,1,0.974,8.35469420866594e-33,"X","Ctsz"
"Hexa1",5.45761398069099e-37,1.96165289695912,0.984,0.447,9.02089014868414e-33,"X","Hexa"
"Tlr21",7.59939388470214e-37,1.00913943221139,0.645,0.106,1.25610381520242e-32,"X","Tlr2"
"Slc38a6",1.12567634954192e-36,0.855495801520016,0.677,0.124,1.86063043815785e-32,"X","Slc38a6"
"Ftl1",1.64365348036248e-36,1.31148930390529,1,1,2.71679483769114e-32,"X","Ftl1"
"Emb1",1.89750867500581e-36,1.25562856563464,0.742,0.152,3.1363920889171e-32,"X","Emb"
"Gm32089",2.30725976219543e-36,0.234590711561773,0.129,0.001,3.81366966093283e-32,"X","Gm32089"
"Plxna4os1",2.37389707337674e-36,0.194513272186438,0.129,0.001,3.92381447258441e-32,"X","Plxna4os1"
"Nr1h3",2.76981014823403e-36,1.00017299538853,0.694,0.133,4.57821919401602e-32,"X","Nr1h3"
"Fabp31",3.03350149282436e-36,0.943160799996342,0.726,0.137,5.01407461748939e-32,"X","Fabp3"
"Slamf6",3.87200270838667e-36,0.154328146391294,0.113,0,6.40003327669233e-32,"X","Slamf6"
"Gm38832",3.87200270838667e-36,0.154328146391294,0.113,0,6.40003327669233e-32,"X","Gm38832"
"Hexb",4.29320515333532e-36,1.40037301082977,0.871,0.255,7.09623879794795e-32,"X","Hexb"
"Arsg",6.39105481292486e-36,0.380700488570898,0.274,0.015,1.05637745002835e-31,"X","Arsg"
"Arhgap4",7.27081330677545e-36,0.482580102590112,0.258,0.013,1.20179273147691e-31,"X","Arhgap4"
"Zc3h12d",9.35979040841014e-36,0.250076816136395,0.161,0.003,1.54707975660611e-31,"X","Zc3h12d"
"Bhlhe41",1.16819853377627e-35,0.604756301393689,0.452,0.05,1.9309153564788e-31,"X","Bhlhe41"
"Lair1",2.03067716006346e-35,0.304310752543459,0.194,0.006,3.35650627786889e-31,"X","Lair1"
"Paox",2.58758568210553e-35,0.886988850796073,0.645,0.117,4.27702037395223e-31,"X","Paox"
"Lipa1",3.03651272089379e-35,1.75762535999579,0.952,0.388,5.01905187636535e-31,"X","Lipa"
"Hfe",9.04976906850557e-35,0.704836298531917,0.548,0.079,1.49583632933329e-30,"X","Hfe"
"Syk",2.71602670928269e-34,0.777165258564535,0.661,0.116,4.48932054777336e-30,"X","Syk"
"Atp6v0c3",3.21295056761477e-34,1.32245955691938,1,1,5.31068599321045e-30,"X","Atp6v0c"
"Cyba1",3.85788738265949e-34,1.65310826496613,1,0.98,6.37670205479787e-30,"X","Cyba"
"Blvrb1",4.091449591557e-34,1.91491687018201,1,0.629,6.76275702988456e-30,"X","Blvrb"
"Slamf9",4.50041003931878e-34,0.271512005118622,0.145,0.002,7.43872775399001e-30,"X","Slamf9"
"Pik3r6",4.66515801943931e-34,0.212618316065054,0.145,0.002,7.71103969033123e-30,"X","Pik3r6"
"Pygl",1.01258306638779e-33,0.631679840466994,0.371,0.035,1.67369855043238e-29,"X","Pygl"
"Emilin21",1.04049402526352e-33,1.23835197089702,0.774,0.185,1.71983257435808e-29,"X","Emilin2"
"Efhd21",1.27676644780637e-33,1.67099787150209,0.968,0.742,2.11036726157915e-29,"X","Efhd2"
"Slc16a6",1.37161159581742e-33,0.675642277022992,0.645,0.114,2.26713680672661e-29,"X","Slc16a6"
"Ucp21",1.41151968911467e-33,1.78768771326852,1,0.745,2.33310089413764e-29,"X","Ucp2"
"Slc7a71",1.55215082403255e-33,0.828922225790889,0.581,0.093,2.5655500970434e-29,"X","Slc7a7"
"Gngt21",1.84985230316753e-33,1.44037920495006,0.903,0.283,3.05762087190561e-29,"X","Gngt2"
"Pla2g151",2.75021740937756e-33,0.942352341000184,0.661,0.133,4.54583435596017e-29,"X","Pla2g15"
"Cyp4v3",2.92585295036724e-33,0.41527359226588,0.323,0.025,4.836142341662e-29,"X","Cyp4v3"
"Dnase2a1",3.19556536633156e-33,0.999529557464731,0.71,0.15,5.28194999400943e-29,"X","Dnase2a"
"Gns1",3.97706454866707e-33,1.46831046047508,0.952,0.407,6.5736899924918e-29,"X","Gns"
"Mitf",4.23319339602336e-33,0.57780053734661,0.403,0.042,6.99704536428702e-29,"X","Mitf"
"Casp4",4.24094323060129e-33,0.449250698473251,0.339,0.028,7.00985506586087e-29,"X","Casp4"
"Rnf1301",4.8660366444215e-33,1.23113598396762,0.903,0.292,8.04307196956431e-29,"X","Rnf130"
"Gusb1",7.98290416150669e-33,1.52385777755764,0.968,0.668,1.31949422885544e-28,"X","Gusb"
"Hebp11",8.26037893423877e-33,1.53055474684481,1,0.512,1.36535803404033e-28,"X","Hebp1"
"Man2b1",1.14514903824233e-32,1.58880564226095,0.887,0.351,1.89281684531075e-28,"X","Man2b1"
"Tnfaip21",1.29390488054239e-32,0.922561231427851,0.79,0.177,2.13869537704852e-28,"X","Tnfaip2"
"1600010M07Rik",1.41626364598541e-32,0.213654362817579,0.129,0.001,2.34094218044929e-28,"X","1600010M07Rik"
"Npc22",1.45375500088698e-32,1.64175757638059,1,0.982,2.4029116409661e-28,"X","Npc2"
"Rgs14",1.49062877384866e-32,0.173012378320233,0.129,0.001,2.46386030029445e-28,"X","Rgs14"
"Naip5",1.49062877384866e-32,0.173012378320233,0.129,0.001,2.46386030029445e-28,"X","Naip5"
"Manba",2.14633403028705e-32,0.480674116602552,0.371,0.036,3.54767551866147e-28,"X","Manba"
"Arhgap8",5.74984859967547e-32,0.435179345482204,0.306,0.024,9.50392475040358e-28,"X","Arhgap8"
"1700003F12Rik",1.05098296079904e-31,0.485682335358178,0.387,0.04,1.73716973590473e-27,"X","1700003F12Rik"
"Snx2",1.09541285637015e-31,1.72312160105832,1,0.819,1.81060791029423e-27,"X","Snx2"
"Glrx1",1.65804946967386e-31,1.00684390531068,0.839,0.224,2.74058996842392e-27,"X","Glrx"
"Mmp27",1.8012511465334e-31,0.153290609459924,0.113,0.001,2.97728802010506e-27,"X","Mmp27"
"Ppm1h",2.24588108902964e-31,0.58269974499777,0.452,0.058,3.71221685205709e-27,"X","Ppm1h"
"Renbp2",2.78359370886442e-31,1.10992639135078,0.774,0.194,4.60100204138201e-27,"X","Renbp"
"Rnpep",2.81496627079369e-31,1.40349525191898,0.887,0.337,4.65285774899489e-27,"X","Rnpep"
"P2ry13",2.99796912260342e-31,0.210548451949757,0.145,0.003,4.95534316275119e-27,"X","P2ry13"
"Scarf1",3.13317412690755e-31,0.188303671319213,0.145,0.003,5.17882351436549e-27,"X","Scarf1"
"Neurl3",3.38777767345169e-31,0.133266530863464,0.097,0,5.5996577164483e-27,"X","Neurl3"
"Capg2",5.84999085517888e-31,1.90843907145607,1,0.776,9.66944988452517e-27,"X","Capg"
"Lamp11",7.27488422548516e-31,1.14541787141597,1,0.998,1.20246561363044e-26,"X","Lamp1"
"Ehd4",8.31292079915466e-31,1.60706043603189,1,0.644,1.37404267889227e-26,"X","Ehd4"
"Pid11",1.05873138093729e-30,1.46800901295896,0.839,0.253,1.74997709955125e-26,"X","Pid1"
"Dhrs31",1.22640715810284e-30,1.12433992669178,0.71,0.164,2.02712839162818e-26,"X","Dhrs3"
"Prex11",1.26415296161717e-30,0.756938832288864,0.613,0.114,2.08951843025702e-26,"X","Prex1"
"Tnfaip8",1.3188100248154e-30,1.16399355427962,0.871,0.263,2.17986109001737e-26,"X","Tnfaip8"
"Ctsc1",1.46299293621799e-30,2.082137279048,1,0.782,2.41818102427472e-26,"X","Ctsc"
"Apoc11",2.07477898408423e-30,0.363434660746262,0.258,0.017,3.42940218279282e-26,"X","Apoc1"
"Uap1l1",2.34663133694808e-30,1.37338763066518,0.855,0.284,3.87874693684148e-26,"X","Uap1l1"
"H2-D11",2.54248843084834e-30,1.5429859056269,1,0.973,4.20247912734921e-26,"X","H2-D1"
"Slc9a9",3.29241273356932e-30,0.324887200591699,0.242,0.014,5.44202900731674e-26,"X","Slc9a9"
"Arpc1b1",3.55859941227443e-30,1.11390939995349,1,0.995,5.88200896854841e-26,"X","Arpc1b"
"Nrcam1",4.14874070067163e-30,0.757681120929764,0.597,0.102,6.85745350414014e-26,"X","Nrcam"
"Ada",4.42591858482258e-30,1.07820801186864,0.758,0.196,7.31560082885324e-26,"X","Ada"
"B2m2",4.81765327789934e-30,1.49562941534007,1,0.975,7.96309910303982e-26,"X","B2m"
"Tifa",6.83160808569266e-30,0.452870149133257,0.29,0.023,1.12919650048414e-25,"X","Tifa"
"Sh3bgrl31",7.6834457231096e-30,1.21059019116314,1,0.973,1.26999674357279e-25,"X","Sh3bgrl3"
"Gramd1b",1.09916390605707e-29,0.460275167159387,0.323,0.029,1.81680802032172e-25,"X","Gramd1b"
"Zranb3",1.30684482904047e-29,0.862475193219738,0.694,0.155,2.160083817921e-25,"X","Zranb3"
"Anpep1",1.31412359068419e-29,0.49650721732857,0.387,0.044,2.1721148830419e-25,"X","Anpep"
"Apoc4",1.76378875016952e-29,0.212618316065054,0.129,0.002,2.9153664251552e-25,"X","Apoc4"
"Ms4a4c",1.82639222809657e-29,0.192440434127424,0.129,0.002,3.01884371382082e-25,"X","Ms4a4c"
"Batf2",1.89108464901228e-29,0.171976331567708,0.129,0.002,3.1257738163524e-25,"X","Batf2"
"Camk11",2.64333195057828e-29,1.63396894799152,0.952,0.611,4.36916338111084e-25,"X","Camk1"
"Ttyh2",2.97531926949502e-29,0.723792564306995,0.661,0.14,4.91790522054832e-25,"X","Ttyh2"
"Plekho12",4.21170610141858e-29,1.11852174557599,0.952,0.355,6.96152901503477e-25,"X","Plekho1"
"Cyp27a1",4.45895397702224e-29,0.248009917443481,0.161,0.005,7.37020502862007e-25,"X","Cyp27a1"
"Prkch",4.45895397702224e-29,0.228381110694549,0.161,0.005,7.37020502862007e-25,"X","Prkch"
"Eepd1",5.18172522010739e-29,0.311619179776606,0.226,0.013,8.56487361631551e-25,"X","Eepd1"
"Alox5",5.73747389152878e-29,0.250076816136395,0.145,0.004,9.48347059530792e-25,"X","Alox5"
"Gm28417",6.68832747945591e-29,0.190370570012127,0.145,0.004,1.10551364907927e-24,"X","Gm28417"
"Gm38335",6.97414475915053e-29,0.209514632456655,0.145,0.004,1.15275638723999e-24,"X","Gm38335"
"Fabp52",7.12106007757129e-29,2.13424030208233,1,0.996,1.17704002022176e-24,"X","Fabp5"
"9930111J21Rik21",8.19181511947904e-29,0.690603742712906,0.484,0.073,1.35402512109869e-24,"X","9930111J21Rik2"
"Mr1",8.69156281587266e-29,0.492565425147196,0.403,0.05,1.43662841783559e-24,"X","Mr1"
"Cerk",1.49609886266099e-28,1.02155012650884,0.79,0.222,2.47290181009236e-24,"X","Cerk"
"Gmip",1.93195837941948e-28,0.863048736133734,0.71,0.171,3.19333400534246e-24,"X","Gmip"
"Dhx581",2.05663613709097e-28,0.652402933780557,0.581,0.106,3.39941387099766e-24,"X","Dhx58"
"Bin11",3.48240753701048e-28,1.17670213746929,1,0.65,5.75607141792463e-24,"X","Bin1"
"A630001G21Rik1",3.63492198327249e-28,0.441787607634113,0.371,0.042,6.00816254615111e-24,"X","A630001G21Rik"
"Apobec11",4.17295648180772e-28,1.51174673664,0.968,0.524,6.89747976877998e-24,"X","Apobec1"
"Lrmda",4.50156506340226e-28,0.383135253115584,0.339,0.035,7.4406368932976e-24,"X","Lrmda"
"Tmem268",4.63291241867647e-28,0.524740898057514,0.468,0.069,7.65774093683033e-24,"X","Tmem268"
"Igfbp42",5.23747368081465e-28,1.40098837680394,0.952,0.387,8.65702024701854e-24,"X","Igfbp4"
"Ifi30",5.26321221358789e-28,1.44925069847325,1,0.837,8.69956346783941e-24,"X","Ifi30"
"Ctsl2",7.42171591197549e-28,1.72906251045136,1,0.981,1.22673542309043e-23,"X","Ctsl"
"Ccl24",7.92319084746645e-28,0.212618316065054,0.113,0.001,1.30962421517773e-23,"X","Ccl24"
"Kcnk6",8.06466343509384e-28,0.335126385096537,0.194,0.009,1.33300821918666e-23,"X","Kcnk6"
"Psmb9",1.0221930157436e-27,0.92398148479924,0.597,0.125,1.6895828357226e-23,"X","Psmb9"
"Slc25a45",1.31114508442807e-27,0.380922087475103,0.29,0.025,2.16719171005115e-23,"X","Slc25a45"
"Tmem141",1.71153558388412e-27,0.953109509009483,0.726,0.199,2.82899716660206e-23,"X","Tmem141"
"Wdr811",2.1358850965452e-27,0.724172170950651,0.645,0.141,3.53040447607957e-23,"X","Wdr81"
"Atp6v1a1",2.29471672071849e-27,1.25664963441008,0.984,0.822,3.79293726767559e-23,"X","Atp6v1a"
"Arhgap22",2.73634308236525e-27,0.372867942113583,0.306,0.029,4.52290148084152e-23,"X","Arhgap22"
"Slfn81",2.79359166396607e-27,0.579782261615476,0.516,0.086,4.61752766136951e-23,"X","Slfn8"
"Tlr41",3.85400256148834e-27,0.459574484123648,0.355,0.04,6.37028083388408e-23,"X","Tlr4"
"Zdhhc141",5.08568079901422e-27,0.610672378330945,0.581,0.112,8.40612179269061e-23,"X","Zdhhc14"
"Dnase1l1",5.14764816684755e-27,0.590192044693407,0.5,0.084,8.50854765498232e-23,"X","Dnase1l1"
"Il18bp",6.33753682693138e-27,0.772303561509588,0.355,0.042,1.04753146212349e-22,"X","Il18bp"
"Mag",7.00056331579259e-27,0.191405130860254,0.129,0.003,1.15712311046736e-22,"X","Mag"
"Gm20703",7.00056331579259e-27,0.191405130860254,0.129,0.003,1.15712311046736e-22,"X","Gm20703"
"4930455G09Rik",7.95784928354747e-27,0.169906467452411,0.129,0.003,1.31535290807756e-22,"X","4930455G09Rik"
"Hpn",1.39128431201748e-26,0.131192202625606,0.097,0.001,2.2996538393337e-22,"X","Hpn"
"Fuca2",1.39453885987044e-26,0.871523635903962,0.645,0.153,2.30503328147985e-22,"X","Fuca2"
"Sipa1",1.84334199826018e-26,0.929017702498574,0.823,0.281,3.04685998892425e-22,"X","Sipa1"
"Pdxk",2.54522155964652e-26,1.04887820608263,0.79,0.256,4.20699671593973e-22,"X","Pdxk"
"Pigz",2.95838331450348e-26,0.111892880070897,0.081,0,4.88991178054281e-22,"X","Pigz"
"Gm36161",2.95870255736623e-26,0.133266530863464,0.081,0,4.89043945707064e-22,"X","Gm36161"
"Timp22",3.96298157985388e-26,1.39362372711302,1,0.91,6.55041225334047e-22,"X","Timp2"
"Cfb1",8.54775394962264e-26,1.19342135327092,0.694,0.179,1.41285825033313e-21,"X","Cfb"
"Cmklr11",8.70331448758297e-26,0.60215007464393,0.5,0.087,1.43857085165259e-21,"X","Cmklr1"
"Acp2",1.11339134892706e-25,1.06311014084652,0.806,0.266,1.84032456064153e-21,"X","Acp2"
"Dpp7",1.40396715429094e-25,0.904856911819703,0.79,0.237,2.32061730932749e-21,"X","Dpp7"
"H2-K11",1.53157485335116e-25,1.45524613585655,0.984,0.888,2.53154007510413e-21,"X","H2-K1"
"Rps291",1.89760125523799e-25,0.559787258596533,1,1,3.13654511478287e-21,"X","Rps29"
"Fgd4",2.75198200647169e-25,0.723419329548515,0.629,0.141,4.54875105849706e-21,"X","Fgd4"
"Mfsd1",3.07056765433153e-25,1.21160435175735,0.952,0.601,5.07534127584458e-21,"X","Mfsd1"
"Ophn1",3.17027424401432e-25,0.846944553071946,0.71,0.196,5.24014629793127e-21,"X","Ophn1"
"Hgf",4.60448498065436e-25,0.227348770728575,0.145,0.005,7.61075322452359e-21,"X","Hgf"
"Tal1",6.02947917589408e-25,0.171976331567708,0.113,0.002,9.96612612983533e-21,"X","Tal1"
"Cd22",6.02947917589408e-25,0.171976331567708,0.113,0.002,9.96612612983533e-21,"X","Cd22"
"Fam78a",6.74694986405735e-25,0.15018246813374,0.113,0.002,1.11520334303004e-20,"X","Fam78a"
"Iigp11",8.71137155877881e-25,0.384134695511557,0.29,0.029,1.43990260495055e-20,"X","Iigp1"
"Vamp81",9.91020136811344e-25,1.0331148142961,1,0.924,1.63805718413547e-20,"X","Vamp8"
"Rasa41",1.08764918604922e-24,0.641748014921869,0.548,0.108,1.79777533962076e-20,"X","Rasa4"
"Ap2s11",1.11982877347649e-24,0.9662948787634,1,0.991,1.85096497967929e-20,"X","Ap2s1"
"Ccdc106",1.38425175426222e-24,0.335910112868576,0.242,0.019,2.28802972462002e-20,"X","Ccdc106"
"Fmn11",1.39386375462296e-24,0.711997457004549,0.581,0.125,2.30391740001629e-20,"X","Fmn1"
"Rnf144b",1.59389764417441e-24,0.362425430176326,0.274,0.026,2.63455341605588e-20,"X","Rnf144b"
"Atp6v1b2",1.6878772356596e-24,1.14359492746485,0.919,0.457,2.78989228282175e-20,"X","Atp6v1b2"
"Tbkbp1",2.33189665975898e-24,0.554741532138775,0.452,0.076,3.85439198891562e-20,"X","Tbkbp1"
"Ap2m1",2.42718823083227e-24,0.850625319722509,1,0.982,4.01189942674265e-20,"X","Ap2m1"
"Psmb81",2.43849070268452e-24,1.36531508122377,0.968,0.462,4.03058128246725e-20,"X","Psmb8"
"Ogfrl11",2.5186331531462e-24,0.752168500574072,0.726,0.205,4.16304873883535e-20,"X","Ogfrl1"
"Abhd12",4.53737832045003e-24,1.15739655439184,0.919,0.47,7.49983262587186e-20,"X","Abhd12"
"Lgals9",5.01136817318516e-24,1.30408144394552,0.968,0.664,8.28329045345774e-20,"X","Lgals9"
"Cst32",5.26920322708092e-24,1.1061818648175,1,0.999,8.70946601404206e-20,"X","Cst3"
"Tcn2",5.64710834623508e-24,0.968751157044752,0.71,0.202,9.33410538549197e-20,"X","Tcn2"
"Cndp2",1.03051892078905e-23,1.4537126584496,0.919,0.617,1.70334472417223e-19,"X","Cndp2"
"Hhex",1.08388377109272e-23,0.649491233426881,0.435,0.073,1.79155148523916e-19,"X","Hhex"
"Tep11",1.69959475538751e-23,0.802646228973735,0.71,0.21,2.80926017118001e-19,"X","Tep1"
"Trpm2",1.74409795755587e-23,0.207449213290871,0.145,0.006,2.8828195140441e-19,"X","Trpm2"
"Mtss11",2.0658965938073e-23,0.708464280825907,0.613,0.145,3.41472047990408e-19,"X","Mtss1"
"Ptpn15",2.13173777500508e-23,1.09484506453339,1,0.854,3.5235493683059e-19,"X","Ptpn1"
"BC005537",3.27361652717341e-23,1.17616992008497,0.984,0.807,5.41096075776494e-19,"X","BC005537"
"8030453O22Rik",3.40540929425464e-23,0.152253818153435,0.097,0.001,5.62880102247349e-19,"X","8030453O22Rik"
"Ggt5",3.40540929425464e-23,0.152253818153435,0.097,0.001,5.62880102247349e-19,"X","Ggt5"
"Rab391",3.48820513085203e-23,0.131192202625606,0.097,0.001,5.76565426078532e-19,"X","Rab39"
"Adgb",3.48820513085203e-23,0.131192202625606,0.097,0.001,5.76565426078532e-19,"X","Adgb"
"Gpr34",3.5319573824635e-23,0.192440434127424,0.097,0.001,5.83797235747392e-19,"X","Gpr34"
"Hmox11",3.66274403119352e-23,1.15480652528051,0.839,0.332,6.05414960915977e-19,"X","Hmox1"
"Nrp11",3.86028329843664e-23,0.835377051077921,0.726,0.197,6.38066226398592e-19,"X","Nrp1"
"Pld3",4.4269674209827e-23,0.892035295465057,0.823,0.282,7.31733445014231e-19,"X","Pld3"
"Trafd1",4.98730264171926e-23,0.889816677921585,0.742,0.242,8.24351253649777e-19,"X","Trafd1"
"Rab321",5.01287686495717e-23,1.13099194235115,0.839,0.337,8.2857841700877e-19,"X","Rab32"
"Atp6v1g12",5.44323714227827e-23,0.778637968564626,1,0.999,8.99712667247175e-19,"X","Atp6v1g1"
"Atp6v0b3",5.82656036418246e-23,1.00303666614342,1,0.984,9.63072162595719e-19,"X","Atp6v0b"
"Klc4",5.87771354414983e-23,0.716470933583857,0.581,0.136,9.71527271712526e-19,"X","Klc4"
"Dusp3",6.94729313529179e-23,0.941322212401695,0.952,0.42,1.14831808233238e-18,"X","Dusp3"
"Plau1",7.26234808757656e-23,0.323778057849211,0.258,0.024,1.20039351539553e-18,"X","Plau"
"Tmem86a1",7.67344563048906e-23,0.83632290536377,0.597,0.14,1.26834382826354e-18,"X","Tmem86a"
"Ly96",7.72705019322921e-23,0.567693866345544,0.516,0.102,1.27720412643886e-18,"X","Ly96"
"Gm46224",8.67298388628462e-23,0.188303671319213,0.129,0.004,1.43355750656399e-18,"X","Gm46224"
"Tpp11",9.48598418474828e-23,1.20399147766932,0.952,0.623,1.56793832589704e-18,"X","Tpp1"
"Fxyd51",1.14610416748002e-22,1.35447568779822,1,0.778,1.89439557842772e-18,"X","Fxyd5"
"Rab5c",1.2528923386628e-22,0.949742316254566,1,0.908,2.07090574657574e-18,"X","Rab5c"
"Vav31",1.25785164278807e-22,0.426468223018079,0.323,0.04,2.0791029803644e-18,"X","Vav3"
"Atp6v0a1",1.2858323089498e-22,1.09361691636364,0.806,0.304,2.12535222346312e-18,"X","Atp6v0a1"
"Lgals3bp1",1.37657670870967e-22,1.26675080471186,0.984,0.77,2.27534364182621e-18,"X","Lgals3bp"
"Zeb2os",1.73482068639343e-22,0.46527038049177,0.403,0.063,2.86748511253969e-18,"X","Zeb2os"
"Dgkz",1.78974745283455e-22,1.26099971806471,0.871,0.448,2.95827356479023e-18,"X","Dgkz"
"Cracr2b",1.79053939853125e-22,0.276713193979429,0.242,0.022,2.95958257183231e-18,"X","Cracr2b"
"Tec",1.96860854348989e-22,0.532956405494758,0.419,0.071,3.25391306153444e-18,"X","Tec"
"Elmo11",2.03771075011252e-22,0.717747521660243,0.597,0.137,3.36813209886098e-18,"X","Elmo1"
"H2-Aa",3.02522568671544e-22,0.29607851884636,0.177,0.011,5.00039553757195e-18,"X","H2-Aa"
"Arap3",3.62008721599718e-22,0.278739451392414,0.21,0.016,5.98364215932174e-18,"X","Arap3"
"Osbpl81",4.41324538501778e-22,1.26840832151022,0.823,0.35,7.2946532968959e-18,"X","Osbpl8"
"Cryba4",4.4859107619172e-22,0.206417611501554,0.145,0.006,7.41476189837294e-18,"X","Cryba4"
"Pon3",5.04437332016912e-22,0.548694583831379,0.484,0.094,8.33784466090754e-18,"X","Pon3"
"Rgs18",8.35881546043174e-22,0.132228993932095,0.081,0.001,1.38162860745476e-17,"X","Rgs18"
"Slamf7",8.47155576535886e-22,0.110855343139528,0.081,0.001,1.40026345245617e-17,"X","Slamf7"
"P2rx41",1.22619479598231e-21,0.773541820139281,0.806,0.277,2.02677737827917e-17,"X","P2rx4"
