"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Celf1",1.3146833703339e-10,0.145064762633693,0.95,0.9,2.43939499365456e-06,"2","Celf1"
"Srprb",1.31800517871255e-10,0.158083994917505,0.607,0.481,2.44555860910114e-06,"2","Srprb"
"Plcl11",1.33303943382725e-10,0.129234315881453,0.366,0.255,2.47345466946647e-06,"2","Plcl1"
"Rufy1",1.34986154786728e-10,0.175834952292072,0.536,0.422,2.50466810206774e-06,"2","Rufy1"
"Otud6b",1.35378885570921e-10,0.157184627765975,0.685,0.568,2.51195522176843e-06,"2","Otud6b"
"Cand1",1.38374892825627e-10,0.162616168135118,0.861,0.79,2.56754613637951e-06,"2","Cand1"
"Rfc5",1.40562954601064e-10,0.160363686395486,0.767,0.655,2.60814562262274e-06,"2","Rfc5"
"Arl13b",1.41903793384105e-10,0.145950822992022,0.513,0.389,2.63302488624206e-06,"2","Arl13b"
"Cul4a",1.456123755059e-10,0.166948246869594,0.66,0.549,2.70183762751198e-06,"2","Cul4a"
"Gper1",1.45874271335363e-10,0.0664933578902664,0.074,0.029,2.70669710462766e-06,"2","Gper1"
"E2f1",1.47056775156848e-10,0.149963826261858,0.457,0.339,2.72863846303532e-06,"2","E2f1"
"Rap1gap2",1.47080607332513e-10,0.108907630844697,0.196,0.116,2.72908066905477e-06,"2","Rap1gap2"
"Ibtk",1.50731317617748e-10,0.165934903846062,0.523,0.403,2.79681959839731e-06,"2","Ibtk"
"Gorasp2",1.52586824556185e-10,0.144653496376273,0.866,0.784,2.83124852964001e-06,"2","Gorasp2"
"Ofd1",1.52613991614351e-10,0.135643069482098,0.398,0.286,2.83175261440429e-06,"2","Ofd1"
"Eml1",1.53418259941974e-10,0.125939914914869,0.235,0.147,2.84667581322333e-06,"2","Eml1"
"Pabpn1",1.57287607012498e-10,0.120400726735933,0.995,0.988,2.9184715481169e-06,"2","Pabpn1"
"Ankrd27",1.58883081615266e-10,0.142877415796333,0.34,0.239,2.94807557937126e-06,"2","Ankrd27"
"Wfs1",1.60382456738742e-10,0.112250719146145,0.188,0.111,2.97589648478735e-06,"2","Wfs1"
"Casc41",1.62658102676607e-10,0.122962831239361,0.516,0.384,3.01812109516443e-06,"2","Casc4"
"Pip5k1a",1.63223299862305e-10,0.138881698558824,0.665,0.52,3.02860832894508e-06,"2","Pip5k1a"
"Lbh",1.64199039505017e-10,0.276515063005639,0.498,0.387,3.0467131780156e-06,"2","Lbh"
"Prrc2b",1.65494049863738e-10,0.14452882031584,0.78,0.688,3.07074209522167e-06,"2","Prrc2b"
"Jup1",1.68034845303157e-10,0.0939531433050326,0.546,0.394,3.11788655460008e-06,"2","Jup"
"Rad21",1.68522831712757e-10,0.174466415993149,0.869,0.821,3.12694114243021e-06,"2","Rad21"
"Kif18a",1.71625833360326e-10,0.152341450477663,0.402,0.289,3.18451733800086e-06,"2","Kif18a"
"Utrn1",1.72449274597425e-10,0.119790465441743,0.549,0.42,3.19979629015521e-06,"2","Utrn"
"Gpx3",1.73861145795482e-10,0.338630807440716,0.392,0.294,3.22599356023517e-06,"2","Gpx3"
"Raph11",1.76547355896173e-10,0.174229181624631,0.66,0.557,3.27583618865349e-06,"2","Raph1"
"Sbno21",1.77191238568744e-10,0.148717416266146,0.786,0.682,3.28778343164305e-06,"2","Sbno2"
"Pprc1",1.77452388748891e-10,0.159491843269542,0.556,0.432,3.29262907323567e-06,"2","Pprc1"
"Sfpq",1.78618237003675e-10,0.126508633740581,0.994,0.978,3.31426138760318e-06,"2","Sfpq"
"Reck",1.83848471788214e-10,0.0804004949543469,0.122,0.061,3.41130839403031e-06,"2","Reck"
"Cdca7",1.83872747204284e-10,0.166166587936014,0.545,0.42,3.41175882437549e-06,"2","Cdca7"
"Ackr31",1.8877699439593e-10,0.141439395726705,0.377,0.262,3.50275713101648e-06,"2","Ackr3"
"Klf91",1.91060521887992e-10,0.125297646013007,0.681,0.553,3.5451279836317e-06,"2","Klf9"
"Asgr2",1.93898440300053e-10,0.0734550200808197,0.05,0.016,3.59778555976749e-06,"2","Asgr2"
"1700066M21Rik",1.95596736455355e-10,0.102927512114678,0.187,0.109,3.62929744492911e-06,"2","1700066M21Rik"
"Mrpl18",1.95741302908607e-10,0.150972839135416,0.991,0.989,3.6319798754692e-06,"2","Mrpl18"
"Slc12a4",1.96334145338847e-10,0.144781504338326,0.405,0.294,3.64298006676231e-06,"2","Slc12a4"
"Dusp1",1.98967000550726e-10,0.219969778407084,0.354,0.253,3.69183269521872e-06,"2","Dusp1"
"Phtf11",2.01083761823257e-10,0.143659195941969,0.404,0.297,3.73110920063054e-06,"2","Phtf1"
"Eef2k1",2.01829371506052e-10,0.158929773859816,0.547,0.422,3.7449439882948e-06,"2","Eef2k"
"Agps",2.0199373805662e-10,0.158137399478944,0.665,0.55,3.74799380964058e-06,"2","Agps"
"Irs21",2.04030879346563e-10,0.14075073267851,0.393,0.279,3.78579296627547e-06,"2","Irs2"
"Nusap11",2.07226020992039e-10,0.212859525816462,0.628,0.516,3.84507881950729e-06,"2","Nusap1"
"Timeless",2.08819774688952e-10,0.135144692098595,0.375,0.266,3.8746509193535e-06,"2","Timeless"
"Ppp2r5d",2.10789134841061e-10,0.170555982036784,0.539,0.427,3.9111923969759e-06,"2","Ppp2r5d"
"Polr2h1",2.17946350983271e-10,0.156882379602686,0.905,0.829,4.04399454249459e-06,"2","Polr2h"
"Arcn1",2.27572064717265e-10,0.164067145713698,0.918,0.878,4.22259966082884e-06,"2","Arcn1"
"Flywch11",2.28941286261744e-10,0.141987012045865,0.578,0.454,4.24800556658667e-06,"2","Flywch1"
"Ube2z",2.34038193278256e-10,0.166277826994461,0.588,0.473,4.34257867627804e-06,"2","Ube2z"
"Fastkd1",2.44647220652635e-10,0.112335275290974,0.231,0.145,4.53942917920965e-06,"2","Fastkd1"
"Afdn1",2.52870268084485e-10,0.137312108478338,0.749,0.634,4.69200782430763e-06,"2","Afdn"
"Tbl1xr1",2.53661736362335e-10,0.153739014583239,0.498,0.381,4.70669351820313e-06,"2","Tbl1xr1"
"Slc16a111",2.58922950172936e-10,0.149664970960454,0.101,0.047,4.80431534045882e-06,"2","Slc16a11"
"Fancd2",2.58951278965454e-10,0.117775592070724,0.224,0.14,4.804840981204e-06,"2","Fancd2"
"Usp46",2.61169116196488e-10,0.158284292024837,0.488,0.378,4.84599295102584e-06,"2","Usp46"
"Mfge8",2.65468973160977e-10,0.0692467806793786,0.574,0.43,4.92577679700193e-06,"2","Mfge8"
"Rnf4",2.69121863732154e-10,0.164300479709944,0.877,0.833,4.99355618155012e-06,"2","Rnf4"
"4930503L19Rik",2.7009226112104e-10,0.144235222411287,0.409,0.3,5.01156190510089e-06,"2","4930503L19Rik"
"Map2k3os",2.76853307503636e-10,0.0935904992181032,0.141,0.075,5.13701312072996e-06,"2","Map2k3os"
"Tonsl",2.77209454590922e-10,0.134021215705513,0.238,0.153,5.14362142993456e-06,"2","Tonsl"
"Nol8",2.77300569971469e-10,0.182331514644832,0.742,0.666,5.1453120758206e-06,"2","Nol8"
"Larp7",2.77976607787279e-10,0.158750108487052,0.835,0.759,5.15785595749296e-06,"2","Larp7"
"Tubgcp3",2.81490475062995e-10,0.160251551718013,0.462,0.355,5.22305576479387e-06,"2","Tubgcp3"
"Marcks",2.82328843821996e-10,0.0349649689927363,0.991,0.962,5.23861169711715e-06,"2","Marcks"
"Recql",2.85030730785332e-10,0.116396438625163,0.301,0.202,5.28874520972183e-06,"2","Recql"
"Cdyl1",2.85172546269054e-10,0.139203004453146,0.492,0.371,5.29137659602229e-06,"2","Cdyl"
"Ifrd1",2.86068349486155e-10,0.184826690689255,0.808,0.71,5.3079982247156e-06,"2","Ifrd1"
"Hist1h4i",2.9532922645719e-10,0.236891814068794,0.541,0.44,5.47983379691317e-06,"2","Hist1h4i"
"Ncaph2",3.0301224232777e-10,0.168583055471805,0.663,0.544,5.62239215639177e-06,"2","Ncaph2"
"Gemin5",3.06212279609993e-10,0.152844999068792,0.613,0.492,5.68176884816343e-06,"2","Gemin5"
"Zfp442",3.12948291763391e-10,0.100969378056947,0.174,0.101,5.80675555366972e-06,"2","Zfp442"
"Prrc2a",3.18491577830683e-10,0.162774899153102,0.904,0.875,5.90961122664832e-06,"2","Prrc2a"
"Dvl1",3.21887338728568e-10,0.140387157372443,0.362,0.258,5.97261957010858e-06,"2","Dvl1"
"Lmnb2",3.2847352891006e-10,0.142876783959688,0.393,0.285,6.09482632892616e-06,"2","Lmnb2"
"Ptk2",3.39756461743756e-10,0.167184231712761,0.583,0.463,6.3041811476554e-06,"2","Ptk2"
"Fance",3.40305939067786e-10,0.127324013633935,0.482,0.357,6.31437669940277e-06,"2","Fance"
"Sertad2",3.44366026483687e-10,0.142463707522853,0.47,0.352,6.38971162140482e-06,"2","Sertad2"
"Eldr",3.46268467795035e-10,0.100418521019501,0.158,0.088,6.42501141993687e-06,"2","Eldr"
"Tmem121",3.48868995085032e-10,0.135013350304515,0.268,0.175,6.47326420380276e-06,"2","Tmem121"
"Tiparp1",3.49653352558956e-10,0.110445546919051,0.761,0.655,6.48781795673143e-06,"2","Tiparp"
"Dstn1",3.52678642301286e-10,0.119649836355811,0.998,0.984,6.54395220790035e-06,"2","Dstn"
"Ints5",3.54828933053948e-10,0.146056831769093,0.461,0.349,6.583850852816e-06,"2","Ints5"
"Srsf101",3.5647163556383e-10,0.139575781275156,0.973,0.95,6.61433119788687e-06,"2","Srsf10"
"Srf",3.59828821574879e-10,0.143151827513239,0.276,0.186,6.67662378432188e-06,"2","Srf"
"Unc45a",3.63765090389185e-10,0.160776277731009,0.501,0.389,6.74966125217133e-06,"2","Unc45a"
"Pcdh18",3.65261480260881e-10,0.103546529786317,0.195,0.117,6.77742676624065e-06,"2","Pcdh18"
"Pitpnm2",3.73532935470198e-10,0.110527308702451,0.195,0.117,6.93090361764953e-06,"2","Pitpnm2"
"Xpo5",3.74780523822963e-10,0.166073532972306,0.708,0.598,6.95405261953509e-06,"2","Xpo5"
"Srrm1",3.7909783992145e-10,0.143435011012504,0.998,0.993,7.0341604197425e-06,"2","Srrm1"
"Dnajb1",3.79296808334127e-10,0.161622933451191,0.664,0.558,7.03785227863974e-06,"2","Dnajb1"
"Ice2",3.83059965975351e-10,0.15152236916549,0.325,0.229,7.10767766867264e-06,"2","Ice2"
"Yes11",3.83594963855329e-10,0.133748665430092,0.421,0.308,7.11760455433563e-06,"2","Yes1"
"Ephb2",3.86344139049159e-10,0.101274917974157,0.201,0.12,7.16861550005714e-06,"2","Ephb2"
"Psmd51",3.87295050599099e-10,0.160705746442025,0.663,0.545,7.18625966386629e-06,"2","Psmd5"
"Ncln",3.89114263499022e-10,0.158353883975932,0.681,0.554,7.22001515922435e-06,"2","Ncln"
"Ipo8",3.92956548541822e-10,0.147197446031519,0.494,0.376,7.2913087581935e-06,"2","Ipo8"
"Hoxc5",3.95262432532054e-10,0.0822877620707415,0.11,0.054,7.33409443563226e-06,"2","Hoxc5"
"Robo11",4.08922516158282e-10,0.103356756854239,0.256,0.165,7.58755728731693e-06,"2","Robo1"
"Hnrnpu",4.11868049826735e-10,0.141474684397146,1,0.998,7.64221166453506e-06,"2","Hnrnpu"
"Rab33b",4.15904629715427e-10,0.108714591700511,0.229,0.144,7.71711040436975e-06,"2","Rab33b"
"Prkci1",4.21144824426563e-10,0.128127672360207,0.422,0.308,7.81434221723488e-06,"2","Prkci"
"Ankrd281",4.21526632443476e-10,0.162007162998876,0.493,0.379,7.82142666498869e-06,"2","Ankrd28"
"Kdsr1",4.22357404425698e-10,0.142782870190133,0.412,0.305,7.83684163911883e-06,"2","Kdsr"
"Eaf1",4.24599422320646e-10,0.152218478218548,0.42,0.318,7.87844228115958e-06,"2","Eaf1"
"AC160336.1",4.29466451896421e-10,0.144439934242543,0.336,0.237,7.96875001493809e-06,"2","AC160336.1"
"Desi21",4.35734197402329e-10,0.154359267032479,0.856,0.781,8.08504803280022e-06,"2","Desi2"
"Ube2t",4.37228315662064e-10,0.156500954244662,0.417,0.307,8.11277139710961e-06,"2","Ube2t"
"Ifi205",4.37353220168825e-10,0.0575393735705379,0.056,0.019,8.11508900023256e-06,"2","Ifi205"
"Cdc42bpb",4.39037601305229e-10,0.175692900220701,0.523,0.422,8.14634269221852e-06,"2","Cdc42bpb"
"Sh3bp41",4.41671052216254e-10,0.113399383596141,0.229,0.144,8.1952063738726e-06,"2","Sh3bp4"
"Cdc25c",4.44466402120024e-10,0.139562567422491,0.288,0.195,8.24707409133705e-06,"2","Cdc25c"
"Tpst1",4.49354102285722e-10,0.149868899866142,0.369,0.268,8.33776536791157e-06,"2","Tpst1"
"Wincr1",4.7554144267499e-10,0.126916653043013,0.062,0.023,8.82367146883443e-06,"2","Wincr1"
"Gm2115",4.79086079810426e-10,0.0434602651212565,0.242,0.149,8.88944221088246e-06,"2","Gm2115"
"Igf2bp2",4.79259044866763e-10,0.14941084466452,0.475,0.357,8.89265157750278e-06,"2","Igf2bp2"
"Ift741",4.79616695532556e-10,0.136351847611857,0.641,0.514,8.89928778560657e-06,"2","Ift74"
"Gm14488",4.81913579278264e-10,0.0609775797895025,0.065,0.025,8.94190646350819e-06,"2","Gm14488"
"Ptprf1",4.82411662848674e-10,0.121802205588204,0.653,0.514,8.95114840415715e-06,"2","Ptprf"
"Diaph2",4.90513275120319e-10,0.161519483278045,0.636,0.522,9.10147381985752e-06,"2","Diaph2"
"Fzd4",4.9550294178508e-10,0.087752973719696,0.127,0.066,9.19405708482215e-06,"2","Fzd4"
"Mpped2",5.01149710880388e-10,0.0971089361563741,0.334,0.229,9.29883288538561e-06,"2","Mpped2"
"Enpp6",5.02286592631517e-10,0.061255246763462,0.064,0.024,9.31992772627779e-06,"2","Enpp6"
"Klf7",5.04902347142105e-10,0.147742072420167,0.663,0.545,9.36846305122177e-06,"2","Klf7"
"1700010K23Rik",5.11123733655368e-10,0.0353384278810497,0.028,0.006,9.48390087797535e-06,"2","1700010K23Rik"
"Plcb4",5.12872859517254e-10,0.172514594000461,0.317,0.219,9.51635590834265e-06,"2","Plcb4"
"Zc3h18",5.22647406381768e-10,0.165731073383409,0.833,0.763,9.69772262541371e-06,"2","Zc3h18"
"Lrrc17",5.25848631957356e-10,0.110668154888715,0.119,0.06,9.75712136596874e-06,"2","Lrrc17"
"C1qtnf6",5.27201161884329e-10,0.11461621029226,0.314,0.213,9.78221755876372e-06,"2","C1qtnf6"
"Strn",5.3057915158662e-10,0.175725526844224,0.45,0.345,9.84489615768973e-06,"2","Strn"
"Glis3",5.33639047601086e-10,0.106691200583996,0.21,0.129,9.90167252823815e-06,"2","Glis3"
"Lamc21",5.40819526850572e-10,0.0463651911391018,0.327,0.22,1.00349063207124e-05,"2","Lamc2"
"Ddx10",5.45024280591897e-10,0.16744996012762,0.725,0.626,1.01129255263827e-05,"2","Ddx10"
"Dolk",5.45982028203063e-10,0.136233153283601,0.351,0.25,1.01306965333078e-05,"2","Dolk"
"Otud7b1",5.4681178278017e-10,0.146203713344219,0.488,0.377,1.0146092629486e-05,"2","Otud7b"
"Stat5a",5.58240681235271e-10,0.105402670784411,0.214,0.132,1.03581558403205e-05,"2","Stat5a"
"Pwwp3a",5.60822832869683e-10,0.150952110414919,0.493,0.375,1.0406067663897e-05,"2","Pwwp3a"
"Mmp17",5.61342471044103e-10,0.0572349254199596,0.068,0.027,1.04157095502233e-05,"2","Mmp17"
"Coa6",5.6808097976096e-10,0.179531760454569,0.716,0.629,1.05407425794646e-05,"2","Coa6"
"Lgals1",5.75634727310252e-10,0.133059916469902,1,0.996,1.06809023652417e-05,"2","Lgals1"
"Impdh1",5.75722735429825e-10,0.158775462478359,0.564,0.444,1.06825353559004e-05,"2","Impdh1"
"Cdc25b",5.80664539055903e-10,0.154803335671706,0.335,0.235,1.07742305221823e-05,"2","Cdc25b"
"Ptk7",5.84988542691145e-10,0.0939863934260141,0.38,0.264,1.08544624096342e-05,"2","Ptk7"
"Lig1",5.85125410180468e-10,0.139205809083204,0.799,0.692,1.08570019858986e-05,"2","Lig1"
"Lclat1",6.07797375972533e-10,0.111450124118009,0.25,0.162,1.12776803111704e-05,"2","Lclat1"
"Sec24b",6.30147814126369e-10,0.145267699326084,0.564,0.446,1.16923926911148e-05,"2","Sec24b"
"Cep152",6.34455733305166e-10,0.118804007255694,0.189,0.114,1.17723261314774e-05,"2","Cep152"
"Iqgap1",6.50509923062871e-10,0.123134654647181,0.995,0.982,1.20702116224316e-05,"2","Iqgap1"
"Bccip",6.68285600382224e-10,0.140579758697795,0.836,0.748,1.24000393150922e-05,"2","Bccip"
"Cnih1",6.72602302117127e-10,0.150545816886329,0.904,0.844,1.24801357157833e-05,"2","Cnih1"
"Prr7",6.75611461811792e-10,0.134040446185825,0.431,0.313,1.25359706739178e-05,"2","Prr7"
"Mast41",6.83925267351128e-10,0.164906285195892,0.492,0.371,1.26902333357002e-05,"2","Mast4"
"Fam171a1",6.84434591844101e-10,0.130282342508646,0.3,0.204,1.26996838516673e-05,"2","Fam171a1"
"Btbd71",7.02211557545214e-10,0.146479207275052,0.798,0.697,1.30295354502514e-05,"2","Btbd7"
"Lsm5",7.10482205761608e-10,0.135201019176134,0.96,0.929,1.31829973279066e-05,"2","Lsm5"
"Herpud11",7.13464758687654e-10,0.175610362874166,0.624,0.512,1.32383385974494e-05,"2","Herpud1"
"Tmem138",7.17703733127539e-10,0.125131318878196,0.409,0.296,1.33169927681815e-05,"2","Tmem138"
"Gstcd",7.18078939748964e-10,0.118020572514264,0.317,0.218,1.3323954727042e-05,"2","Gstcd"
"Adam9",7.18973752508474e-10,0.167966970640132,0.429,0.32,1.33405579777947e-05,"2","Adam9"
"Pus7",7.21013373463415e-10,0.16351471271691,0.645,0.536,1.33784031446137e-05,"2","Pus7"
"Cnpy4",7.29557637167682e-10,0.137375444544751,0.395,0.29,1.35369419576463e-05,"2","Cnpy4"
"Nol9",7.55757839163016e-10,0.140591227031767,0.555,0.438,1.40230867056698e-05,"2","Nol9"
"Carmn",7.60629808436343e-10,0.0960839307556098,0.127,0.067,1.41134860955363e-05,"2","Carmn"
"Faap24",7.72019222069335e-10,0.163321618592899,0.478,0.371,1.43248166654965e-05,"2","Faap24"
"Ankrd17",7.72022987533472e-10,0.151383666521705,0.949,0.905,1.43248865336836e-05,"2","Ankrd17"
"Kremen1",7.72815216037204e-10,0.128981213247925,0.255,0.169,1.43395863335703e-05,"2","Kremen1"
"Zdhhc6",7.7395261812092e-10,0.145159345892787,0.595,0.48,1.43606908292337e-05,"2","Zdhhc6"
"Rab30",8.00190360120579e-10,0.0948096185958507,0.191,0.114,1.48475321320374e-05,"2","Rab30"
"Pinx11",8.05434303300966e-10,0.177371626686247,0.626,0.521,1.49448334977494e-05,"2","Pinx1"
"Rbm15b",8.10945967553943e-10,0.13346812809958,0.398,0.291,1.50471024279634e-05,"2","Rbm15b"
"Cldn12",8.16509178855667e-10,0.115726343058504,0.273,0.181,1.51503278136669e-05,"2","Cldn12"
"Kpna1",8.22332534332118e-10,0.151371869712124,0.624,0.506,1.52583801745324e-05,"2","Kpna1"
"Zfp518b",8.3806253871281e-10,0.096428916299923,0.316,0.214,1.55502504058162e-05,"2","Zfp518b"
"Ttll5",8.55070230862032e-10,0.128560088721742,0.279,0.187,1.5865828133645e-05,"2","Ttll5"
"Prelid3b",9.06263345582704e-10,0.158065387463394,0.875,0.797,1.68157163772871e-05,"2","Prelid3b"
"Zfp697",9.3307937290545e-10,0.0994434949897036,0.17,0.099,1.73132877642606e-05,"2","Zfp697"
"Sdsl1",9.51527530024924e-10,0.091829956638389,0.118,0.06,1.76555933196125e-05,"2","Sdsl"
"Trpm7",9.67944965147057e-10,0.155617063474181,0.651,0.541,1.79602188283036e-05,"2","Trpm7"
"Tubb4b1",9.72065457731197e-10,0.115721259792366,0.996,0.991,1.80366745682024e-05,"2","Tubb4b"
"Gtf2a21",1.05455235571811e-09,0.140994418925906,0.971,0.943,1.95672189603495e-05,"2","Gtf2a2"
"Siah2",1.05522013296829e-09,0.118804007255694,0.286,0.193,1.95796095672266e-05,"2","Siah2"
"Fhod31",1.05784881187968e-09,0.107505054669808,0.194,0.117,1.96283847044274e-05,"2","Fhod3"
"Acer3",1.07292096572061e-09,0.17148727252103,0.502,0.401,1.99080485189459e-05,"2","Acer3"
"Aqp4",1.07344423091457e-09,0.166146394971961,0.058,0.021,1.99177577046198e-05,"2","Aqp4"
"Mpv17l2",1.08068669001608e-09,0.16841904229573,0.563,0.458,2.00521415332483e-05,"2","Mpv17l2"
"Mrps7",1.09350670286003e-09,0.13767110203041,0.98,0.968,2.02900168715679e-05,"2","Mrps7"
"Dusp7",1.1032436155987e-09,0.128317546654293,0.414,0.304,2.0470685287434e-05,"2","Dusp7"
"Msh6",1.12227710184251e-09,0.168213096017634,0.502,0.394,2.08238516246878e-05,"2","Msh6"
"Mms22l",1.12754652591818e-09,0.144906576477356,0.384,0.279,2.09216257884119e-05,"2","Mms22l"
"Alg10b",1.14377205087411e-09,0.153036377177943,0.455,0.349,2.1222690403969e-05,"2","Alg10b"
"Ripor1",1.15399908161333e-09,0.149075681035633,0.334,0.238,2.14124529593353e-05,"2","Ripor1"
"Col4a51",1.17110442145706e-09,0.111733291676703,0.348,0.243,2.17298425401358e-05,"2","Col4a5"
"Pigf1",1.21680607128043e-09,0.144757425391908,0.595,0.469,2.25778366526085e-05,"2","Pigf"
"Map3k6",1.22158379979128e-09,0.089657661596177,0.145,0.08,2.26664874051271e-05,"2","Map3k6"
"Ptges3l",1.25686331840297e-09,0.137379736510833,0.313,0.218,2.33210988729671e-05,"2","Ptges3l"
"Fut11",1.26490511941343e-09,0.126276362315069,0.333,0.235,2.34703144907162e-05,"2","Fut11"
"Ptpn31",1.27170925233583e-09,0.0928925185243607,0.175,0.103,2.35965651770913e-05,"2","Ptpn3"
"Anapc11",1.28585213780694e-09,0.152850133396256,0.896,0.839,2.38589864170077e-05,"2","Anapc11"
"Rpap3",1.29010067257154e-09,0.152465301895991,0.545,0.433,2.39378179795649e-05,"2","Rpap3"
"Thbd",1.31358244157242e-09,0.102624080200259,0.21,0.13,2.43735222033762e-05,"2","Thbd"
"Hoxc10",1.33390434453074e-09,0.161823707742783,0.173,0.103,2.47505951127679e-05,"2","Hoxc10"
"Etaa1",1.34232669450737e-09,0.141503299805575,0.443,0.333,2.49068718165843e-05,"2","Etaa1"
"Arhgap20",1.34600854327699e-09,0.0845466250333204,0.106,0.052,2.49751885205046e-05,"2","Arhgap20"
"Nup188",1.38591161768827e-09,0.154741477535958,0.527,0.421,2.57155900662059e-05,"2","Nup188"
"Atl2",1.38651286105525e-09,0.142403375147983,0.382,0.282,2.57267461368802e-05,"2","Atl2"
"Synj21",1.38763909829305e-09,0.126777361478569,0.286,0.195,2.57476434688275e-05,"2","Synj2"
"Msantd31",1.39040769293845e-09,0.121483107451575,0.478,0.356,2.57990147424729e-05,"2","Msantd3"
"Akap71",1.40755456764136e-09,0.179556735500919,0.445,0.34,2.61171750025854e-05,"2","Akap7"
"Tes",1.40896568473906e-09,0.163076117646178,0.623,0.514,2.61433582803333e-05,"2","Tes"
"Elovl5",1.42262449229892e-09,0.129629646578501,0.36,0.261,2.63967974546064e-05,"2","Elovl5"
"Ptprg",1.43186685460211e-09,0.126917759123904,0.342,0.242,2.65682894871421e-05,"2","Ptprg"
"Ctdsp1",1.49461974018906e-09,0.144197642343588,0.474,0.366,2.7732669279208e-05,"2","Ctdsp1"
"Nr2f21",1.51809468981932e-09,0.109695414832722,0.504,0.374,2.81682469695975e-05,"2","Nr2f2"
"Cdk61",1.54744992925454e-09,0.168886053994495,0.686,0.588,2.87129334373181e-05,"2","Cdk6"
"Mis18a",1.54880763240065e-09,0.137165210126332,0.423,0.315,2.8738125619194e-05,"2","Mis18a"
"Uba6",1.56871681111668e-09,0.16611671083672,0.591,0.48,2.910754043027e-05,"2","Uba6"
"Stoml2",1.56969391541447e-09,0.150238973177225,0.944,0.917,2.91256706005155e-05,"2","Stoml2"
"Hirip3",1.57980290678018e-09,0.15169361644979,0.713,0.619,2.93132429353062e-05,"2","Hirip3"
"Dnmt1",1.58440542548694e-09,0.1427952762191,0.887,0.832,2.93986426699102e-05,"2","Dnmt1"
"Skp2",1.58627840436228e-09,0.13940296843556,0.442,0.333,2.9433395792942e-05,"2","Skp2"
"Ska3",1.59261590948786e-09,0.133821283013888,0.273,0.186,2.95509882005473e-05,"2","Ska3"
"Rab181",1.63348640568219e-09,0.123813555115166,0.953,0.916,3.0309340257433e-05,"2","Rab18"
"Hspb61",1.64218110040803e-09,0.132948189575963,0.216,0.139,3.0470670318071e-05,"2","Hspb6"
"Btbd101",1.64706559964557e-09,0.126747897236712,0.493,0.376,3.05613022014235e-05,"2","Btbd10"
"Hist1h1c",1.64808567665373e-09,0.450590751242611,0.796,0.766,3.058022973031e-05,"2","Hist1h1c"
"Dpp9",1.65968267129455e-09,0.124750004300891,0.468,0.353,3.07954119658703e-05,"2","Dpp9"
"Fam20b",1.6987431085859e-09,0.142480391221576,0.421,0.318,3.15201783798113e-05,"2","Fam20b"
"Pdk3",1.70661479766658e-09,0.142535935231974,0.54,0.427,3.16662375707034e-05,"2","Pdk3"
"Rapgef11",1.74747304103441e-09,0.149903666050329,0.465,0.359,3.24243622763935e-05,"2","Rapgef1"
"Xrcc2",1.752659661667e-09,0.093023203653303,0.173,0.102,3.25206000222313e-05,"2","Xrcc2"
"Eri2",1.78019717253941e-09,0.14181795356326,0.311,0.22,3.30315585364688e-05,"2","Eri2"
"Stag11",1.79019932258214e-09,0.134970964677984,0.883,0.792,3.32171484305116e-05,"2","Stag1"
"Pdxdc1",1.81259058203411e-09,0.156696792348572,0.649,0.537,3.3632618249643e-05,"2","Pdxdc1"
"9130008F23Rik",1.82699370445872e-09,0.0928218035322184,0.168,0.098,3.38998681862316e-05,"2","9130008F23Rik"
"Simc1",1.83599568876723e-09,0.123266209805348,0.257,0.172,3.4066900005076e-05,"2","Simc1"
"Psmd15",1.83829388476816e-09,0.119768311175619,0.992,0.993,3.41095430318733e-05,"2","Psmd1"
"Gxylt2",1.84717737907773e-09,0.125275463401467,0.167,0.098,3.42743762687874e-05,"2","Gxylt2"
"2010310C07Rik",1.86764939797788e-09,0.0256150914397442,0.021,0.003,3.46542345794796e-05,"2","2010310C07Rik"
"Ercc6",1.87784419750766e-09,0.11486716302677,0.299,0.205,3.48433990847545e-05,"2","Ercc6"
"Plekhs1",1.90488683377669e-09,0.0550434178301991,0.061,0.023,3.53451752007265e-05,"2","Plekhs1"
"Pde6d",1.9088802493081e-09,0.13954925836626,0.459,0.35,3.54192730259119e-05,"2","Pde6d"
"Cdc25a",1.965316342154e-09,0.14887954441699,0.599,0.478,3.64664447286674e-05,"2","Cdc25a"
"5930430L01Rik",1.99158336248973e-09,0.106089843825291,0.186,0.113,3.69538292909969e-05,"2","5930430L01Rik"
"Mxra8",2.02628365213125e-09,0.187031853067337,0.35,0.254,3.75976931652954e-05,"2","Mxra8"
"Snrpg",2.03284961948399e-09,0.100186208465018,1,1,3.77195246895255e-05,"2","Snrpg"
"Traf3ip21",2.07635040550917e-09,0.119795209658743,0.255,0.17,3.85266817742226e-05,"2","Traf3ip2"
"Clcf11",2.11783593825463e-09,0.106588057546054,0.19,0.116,3.92964458343146e-05,"2","Clcf1"
"Ifitm31",2.15984585969787e-09,0.0538477993911739,1,0.997,4.0075939926694e-05,"2","Ifitm3"
"Ttll12",2.16165316072908e-09,0.146085613592004,0.488,0.382,4.01094743973281e-05,"2","Ttll12"
"6030458C11Rik",2.20751017113261e-09,0.146577180605359,0.41,0.308,4.09603512253656e-05,"2","6030458C11Rik"
